year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_sample_mortgage_balance
2048,1318589.1772592303,598704.3937729446,0.0,598704.3937729446,1917293.5710321749,19539.655233043984,12588.047121287953,68178.15797217161,0.0,0.0,40869.610970989466,0.0,0.0,3294.0631465938072,8859.088843769503,40869.610970989466,27308.54700118215,0.85,56933.462148155435,retirement,brackets,married_joint,9240.11100663843,6246.013729075037,2994.097277563391,15656.775026477553,52521.38294569406,0.09161311943371193,True,oregon,married_joint,2959.1304800042576,40869.610970989466,37910.48049098521,0.07325974498971119,False,96000.0,0.0,-86368.47817472417,118496.1805290561,13256.069522417662,0.0,1.0,40869.610970989466,40869.610970989466,0.0,33345.71521337138,0.0,40869.610970989466,12153.151990363309,21030.78216862307,19838.828802366395,8355.489209797664,3797.662780565645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,971137.4075855563,499730.21003871533,471407.1975468409,300481.4445942414,81444.29146101465,219037.15313322676,206585.8692495908,93895.57534465063,46970.32507943266,0.0
2049,1325796.8622221784,601610.725781551,0.0,601610.725781551,1927407.5880037292,18970.53906120775,12221.404972124225,69014.7250866188,0.0,0.0,42501.57265828661,0.0,0.0,289.5407922242948,855.9275038442871,42501.57265828661,26513.15242833218,0.85,58097.5446749526,retirement,brackets,married_joint,9838.65495661972,6685.005514393303,3153.649442226417,15200.752452890827,53813.972633727964,0.09686346654287337,True,oregon,married_joint,2872.9422135963664,42501.57265828661,39628.63044469024,0.07420077058281616,False,96000.0,0.0,-87516.68133340198,118708.62536673396,12869.970410114232,0.0,1.0,42501.57265828661,42501.57265828661,0.0,43869.64037904679,0.0,42501.57265828661,1145.4682960685818,21870.56091712761,20631.011741159004,787.5280417422176,357.94025432636437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,968518.468267919,498382.5499804592,470135.9182874598,311676.13659558684,78782.58683982876,232893.54975575805,214282.40166343856,97393.73493214825,45602.25735867248,0.0
2050,1333816.680545886,604531.1661979662,0.0,604531.1661979662,1938347.8467438521,18417.999088551216,11865.441720508956,69813.44436717144,0.0,0.0,44072.51967947029,0.0,0.0,0.0,0.0,44072.51967947029,25740.924687701143,0.85,59214.24008400038,retirement,brackets,married_joint,10416.00757803833,7108.245134891473,3307.762443146858,14758.012090185268,55055.43227698617,0.10181771146409734,True,oregon,married_joint,2789.2642850450156,44072.51967947029,41283.25539442528,0.0750527191820092,False,96000.0,0.0,-88627.6836720017,118911.12448106187,12495.116903023527,0.0,1.0,44072.51967947029,44072.51967947029,0.0,44555.1639925314,0.0,44072.51967947029,0.0,22678.94259280377,21393.577086666523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.5767750555668,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,964221.0274309079,496171.1625955908,468049.8648353171,325321.61684442224,77333.52516323882,247988.09168118346,223663.89076783374,101657.72607658854,44274.03627055581,0.0
2051,1342766.0412156468,607465.7835096067,0.0,607465.7835096067,1950231.8247252535,17881.55251315652,11519.84633059122,70731.85758936011,0.0,0.0,45740.66857217453,0.0,0.0,0.0,0.0,45740.66857217453,24991.189017185578,0.85,60441.3679940484,retirement,brackets,married_joint,11020.41252268863,7550.608062002677,3469.8044606859535,14328.167077849774,56403.69051151034,0.10674974925497337,True,oregon,married_joint,2708.023577713607,45740.66857217453,43032.64499446093,0.07585819291668035,False,96000.0,0.0,-89750.19513818703,119151.59398193477,12131.181459246141,0.0,1.0,45740.66857217453,45740.66857217453,0.0,44009.5265660125,0.0,45740.66857217453,0.0,23537.34264002211,22203.32593215242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.6770431685104,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,958078.9505677891,493010.55799226137,465068.39257552766,341702.5894143083,78101.7694346625,263600.8199796458,234926.07523341145,106776.51418089688,42984.50123354932,0.0
2052,1352704.9244653457,610414.6465363522,0.0,610414.6465363522,1963119.5710016978,17360.730595297588,11184.316825816715,71679.69685017696,0.0,0.0,47416.40654222979,0.0,0.0,0.0,0.0,47416.40654222979,24263.290307947158,0.85,61688.93025278695,retirement,brackets,married_joint,11624.102443738704,7992.445338440341,3631.657105298363,13910.841823155119,57768.85502702183,0.11150222014953472,True,oregon,married_joint,2629.1491045763178,47416.40654222979,44787.257437653476,0.07659072819160077,False,96000.0,0.0,-90856.9010995624,119401.94852067671,11777.846076938002,0.0,1.0,47416.40654222979,47416.40654222979,0.0,43440.494557332604,0.0,47416.40654222979,0.0,24399.6478928159,23016.758649413892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5227.88774898115,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,950008.8931605276,488857.84854903043,461151.0446114971,360963.50583535276,81054.84836515834,279908.6574701944,248168.2678312217,112795.23800413111,41732.525469465356,0.0
2053,1352133.1303063715,613377.8244321598,0.0,613377.8244321598,1965510.9547385313,16855.078247861737,10858.560025064773,72863.51804736572,0.0,0.0,49306.925515378185,0.0,0.0,814.2571705742251,3074.064592868031,49306.925515378185,23556.592531987535,0.85,63163.744651841436,retirement,brackets,married_joint,12291.604051343431,8479.403127120857,3812.2009242225745,13505.671672966137,59357.84637439958,0.11637378148017406,True,oregon,married_joint,2552.5719461905996,49306.925515378185,46754.35356918759,0.07731572967439633,False,96000.00000000001,0.0,-103717.68324476558,131431.3215176921,23139.717466348648,0.0,1.0,49306.925515378185,49306.925515378185,0.0,50522.43596594514,0.0,49306.925515378185,3888.3217634422563,25372.47566791156,23934.449847466625,2673.2843104755716,1215.037452966685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,💸 Care support,0.0,0.0,0.0,939716.8959759165,483561.7680205597,456155.1279553569,371899.2193115566,77879.77036841445,294019.4489431421,255686.74830643611,116212.47100512049,40517.015018898404,0.0
2054,1352607.9150018857,616355.3866866848,0.0,616355.3866866848,1968963.3016885708,16364.153638700716,10542.291286470654,73964.1405228734,0.0,0.0,51093.662336477726,0.0,0.0,218.11029111687702,898.7351294090327,51093.662336477726,22870.478186395663,0.85,64546.88479906342,retirement,brackets,married_joint,12924.977139253033,8941.459610857779,3983.5175283952544,13112.302595112753,60851.837927760644,0.12088911664014582,True,oregon,married_joint,2478.22519047631,51093.662336477726,48615.437146001415,0.0779650028248468,False,96000.00000000001,0.0,-104484.27732704153,131390.7222522129,22465.74511295985,0.0,1.0,51093.662336477726,51093.662336477726,0.0,52273.76957003788,0.0,51093.662336477726,1116.8454205259097,26291.89897497155,24801.763361506175,767.8493503262116,348.996070199698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,927215.4906295178,477128.76495555876,450086.7256739591,386055.5165870296,75393.31725103309,310662.1993359965,265419.4324059762,120636.0841810534,39336.90778533826,0.0
2055,1354131.294374476,619347.4031269113,0.0,619347.4031269113,1973478.6975013872,15887.5278045638,10235.234258709372,75017.76136514642,0.0,0.0,52813.41361136423,0.0,0.0,0.0,0.0,52813.41361136423,22204.347753782196,0.85,65874.79464300082,retirement,brackets,married_joint,13534.756003309432,9386.770311813409,4147.985691496025,12730.390869041506,62287.37049610492,0.12512730506744424,True,oregon,married_joint,2406.043874248845,52813.41361136423,50407.36973711538,0.0785403822222064,False,96000.0,0.0,-105223.39696232737,131346.15902560053,21811.403022291113,0.0,1.0,52813.41361136423,52813.41361136423,0.0,52409.98335096314,0.0,52813.41361136423,0.0,27176.852699439907,25636.560911924324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.1654386148216,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,912480.9267789581,469546.6178460412,442934.3089329168,403459.1949883933,74746.56082796733,328712.6341604259,277384.7437267503,126074.45126164293,38191.17260712452,0.0
2056,1356869.1647956476,622353.9439187894,0.0,622353.9439187894,1979223.108714437,15424.784276275534,9937.12063952366,76261.51450159421,0.0,0.0,54703.89532316489,0.0,0.0,0.0,0.0,54703.89532316489,21557.619178429315,0.85,67384.84778106448,retirement,brackets,married_joint,14194.78819494551,9867.691259749945,4327.096935195565,12359.602785477191,63901.911716117014,0.12939280480121682,True,oregon,married_joint,2335.964926455189,54703.89532316489,52367.9303967097,0.07910034394503555,False,95999.99999999999,0.0,-106009.00271826389,131370.9076340631,21176.119439117585,0.0,1.0,54703.89532316489,54703.89532316489,0.0,51305.107395099,0.0,54703.89532316489,0.0,28149.66130050212,26554.234022662768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4511.152178758834,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,895250.7627205988,460680.2788124202,434570.48390817863,424539.5937186171,77080.62871076594,347458.9650078512,291877.8599379426,132661.73378067455,37078.808356431575,0.0
2057,1360654.598238898,625375.0795688806,0.0,625375.0795688806,1986029.6778077786,14975.518714830616,9647.689941285109,77204.44101704816,0.0,0.0,56274.713659349785,0.0,0.0,0.0,0.0,56274.713659349785,20929.727357698364,0.85,68586.31798740764,retirement,brackets,married_joint,14754.248715187285,10276.39262510906,4477.856090078225,11999.614354832223,65204.82666221593,0.13310623702125948,True,oregon,married_joint,2267.9271130632906,56274.713659349785,54006.786546286494,0.07957137049482348,False,96000.0,0.0,-106690.37932035075,131313.5879764665,20559.339261279212,0.0,1.0,56274.713659349785,56274.713659349785,0.0,50415.66566100098,0.0,56274.713659349785,0.0,28957.97675714382,27316.73690220597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939.0132902837095,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,875742.1726176388,450641.50185504864,425100.6707625901,448913.58255676256,81774.57514539627,367139.00741136627,308635.37279537576,140278.20976138677,35998.84306449667,0.0
2058,1372034.846889058,628410.8809260111,0.0,628410.8809260111,2000445.727815069,14539.338558087977,9366.6892633836,78579.58986196823,0.0,0.0,58259.46621371739,0.0,0.0,0.0,0.0,58259.46621371739,20320.12364825084,0.85,70212.48012445317,retirement,brackets,married_joint,15439.025487141054,10774.32103308783,4664.704454053226,11650.111024108955,66929.47883785928,0.13711348012904936,True,oregon,married_joint,2201.870983556593,58259.46621371739,56057.5952301608,0.08006775134089548,False,96000.0,0.0,-101280.12867411805,125186.15649558962,13747.131008448567,0.0,1.0,58259.46621371739,58259.46621371739,0.0,43020.66246040066,0.0,58259.46621371739,0.0,29979.295473858594,28280.170739858797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16287.313745486535,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,853447.6519395779,439169.13407873234,414278.5178608455,483636.86187715305,95680.1051487839,387956.75672836916,332508.1908034421,151128.6710737109,34950.33307232687,0.0
2059,1384660.533450385,631461.4191829334,0.0,631461.4191829334,2016121.9526333185,14115.862677755316,9093.873071246213,79580.31607356464,0.0,0.0,59852.04068691334,0.0,0.0,0.0,0.0,59852.04068691334,19728.2753866513,0.85,71456.9085614141,retirement,brackets,married_joint,16000.695627984753,11184.18532594618,4816.510302038573,11310.787402047528,68269.52867151711,0.1405395941831575,True,oregon,married_joint,2137.738818986983,59852.04068691334,57714.30186792635,0.08047361872310736,False,96000.0,0.0,-102137.6890133993,125347.42476240083,13346.729134416084,0.0,1.0,59852.04068691334,59852.04068691334,0.0,42285.64832648596,0.0,59852.04068691334,0.0,30798.806255521475,29053.23443139186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18584.363226611644,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,828644.966278921,426406.1087664443,402238.8575124767,522083.20496532146,111477.66919630473,410605.5357690167,358940.67556822515,163142.52939709634,33932.362206142585,0.0
2060,1398590.8535971453,634526.7658779961,0.0,634526.7658779961,2033117.6194751416,13704.721046364384,8829.00298179244,80596.48106801805,0.0,0.0,61442.81564408475,0.0,0.0,0.0,0.0,61442.81564408475,19153.6654239333,0.85,72709.67765816316,retirement,brackets,married_joint,16559.882155787527,11591.920776480438,4967.961379307089,10981.346992279154,69615.1340757389,0.14382663638500087,True,oregon,married_joint,2075.47458154076,61442.81564408475,59367.341062543994,0.0808550410203307,False,96000.0,0.0,-102984.1475785201,125517.87160667693,12957.989450889403,0.0,1.0,61442.81564408475,61442.81564408475,0.0,41541.33193443535,0.0,61442.81564408475,0.0,31617.391037924237,29825.424606160515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20889.804938954523,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,801232.9099295919,412300.34724387986,388932.5626857121,564413.902690716,129120.5517314834,435293.3509592326,388043.71717983315,176370.1855108828,32944.04097683747,0.0
2061,1413881.9054261136,637606.9928968212,0.0,637606.9928968212,2051488.898322935,13305.554413946003,8571.84755513829,81619.77550942759,0.0,0.0,63023.98383570594,0.0,0.0,0.0,0.0,63023.98383570594,18595.79167372165,0.85,73962.68482024809,retirement,brackets,married_joint,17114.091959268193,11995.860264031806,5118.231695236387,10661.501934251606,70958.27357517599,0.14697247314342599,True,oregon,married_joint,2015.0238655735534,63023.98383570594,61008.95997013239,0.0812108563079549,False,95999.99999999999,0.0,-103817.26227260078,125694.66424168508,12580.572282416895,0.0,1.0,63023.98383570594,63023.98383570594,0.0,40793.27843689484,0.0,63023.98383570594,0.0,32431.032347931934,30592.951487774008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23190.240572893737,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,771113.9281230335,396801.6495448956,374312.27857813775,610783.4715003255,148549.99953549897,462233.4719648265,419923.5482030014,190859.92329732407,31984.505802754815,0.0
2062,1430430.7366087742,640702.1724739902,0.0,640702.1724739902,2071132.9090827645,12918.013994122333,8322.182092367273,82439.41029473503,0.0,0.0,64385.24362121888,0.0,0.0,0.0,0.0,64385.24362121888,18054.166673516163,0.85,75005.34166446367,retirement,brackets,married_joint,17614.169419854683,12365.191137467315,5248.9782823873675,10350.972751700587,72088.43754303445,0.14999126137923155,True,oregon,married_joint,1956.333850071411,64385.24362121888,62428.90977114746,0.08152455418616307,False,96000.0,0.0,-104588.12118037177,125828.31726686138,12214.147847006692,0.0,1.0,64385.24362121888,64385.24362121888,0.0,40202.8775591529,0.0,64385.24362121888,0.0,33131.512664330105,31253.730956888765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25113.953609719025,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,738396.7613557992,379965.97161430254,358430.78974149673,660981.0569978734,169337.25412962094,491643.8028682524,454435.2028186299,206545.8541792434,31052.918255101762,0.0
2063,1448094.7331143604,643812.3771947377,0.0,643812.3771947377,2091907.1103090981,12541.76115934207,8079.788439191526,83045.8093429221,0.0,0.0,65517.49218416854,0.0,0.0,0.0,0.0,65517.49218416854,17528.317158753558,0.85,75828.26698343534,retirement,brackets,married_joint,18086.24320852735,12726.851200292474,5359.392008234877,10049.48810844717,72996.32123447493,0.15325097438378052,True,oregon,married_joint,1899.3532524965153,65517.49218416854,63618.13893167203,0.08180093330144136,False,95999.99999999999,0.0,-105323.08957796141,125944.63917649501,11858.395967967663,0.0,1.0,65517.49218416854,65517.49218416854,0.0,39805.59739379286,0.0,65517.49218416854,0.0,33714.147838054516,31803.34434611403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26616.34872013593,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,703203.7186913883,361856.25154254417,341347.4671488442,714742.5500976306,191021.44981685525,523721.10028077534,491397.10174442496,223345.4483532057,30148.464325341516,0.0
2064,1466718.2169099962,646937.6799966539,0.0,646937.6799966539,2113655.89690665,12176.467144992303,7844.45479533158,83353.36756122377,0.0,0.0,66335.58391194847,0.0,0.0,0.0,0.0,66335.58391194847,17017.783649275298,0.85,76346.04488211041,retirement,brackets,married_joint,18452.178563246234,13010.494581675423,5441.683981570812,9756.784571307935,73596.58298991584,0.15608840965086504,True,oregon,married_joint,1844.0322839771995,66335.58391194847,64491.55162797127,0.08203265367791007,False,96000.0,0.0,-105944.26241706572,125965.1843573896,11513.005794143362,0.0,1.0,66335.58391194847,66335.58391194847,0.0,39608.67850511725,0.0,66335.58391194847,0.0,34135.123436112066,32200.460475836404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27605.016018248938,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,665747.2777897755,342581.8265921113,323165.45119766425,771700.585406297,213062.73428704045,558637.8511192566,530556.6753110358,241143.91009526112,29270.353713923803,0.0
2065,1485961.2078316475,650078.1541713948,0.0,650078.1541713948,2136039.3620030424,11821.812762128448,7615.975529448134,83098.18603919938,0.0,0.0,66576.06599135928,0.0,0.0,0.0,0.0,66576.06599135928,16522.120047840093,0.85,76294.96013714757,retirement,brackets,married_joint,18626.24085550828,13152.968889195929,5473.2719663123535,9472.606379910614,73625.57965928876,0.15828226241895776,True,oregon,married_joint,1790.3226058031062,66576.06599135928,64785.743385556176,0.08221080481118716,False,96000.0,0.0,-106366.12809222624,125803.91638380282,11177.675528294525,0.0,1.0,66576.06599135928,66576.06599135928,0.0,39790.06210086695,0.0,66576.06599135928,0.0,34258.87127973936,32317.19471161992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27638.538464684298,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,626512.0951484235,322392.09246270807,304120.0026857153,831031.2935434922,234495.5620443352,596535.731499157,571347.499950033,259683.7935934592,28417.819139731844,0.0
2066,1506083.3731253496,653233.8733664015,0.0,653233.8733664015,2159317.246491751,11477.488118571307,7394.150999464207,83192.56444497907,0.0,0.0,67151.67119464888,0.0,0.0,0.0,0.0,67151.67119464888,16040.893250330188,0.85,76587.49075366663,retirement,brackets,married_joint,18907.368138762253,13373.4040491135,5533.964089648751,9196.705223214189,73995.85922176488,0.16075239582208392,True,oregon,married_joint,1738.1772871874816,67151.67119464888,65413.493907461394,0.08240992355361867,False,95999.99999999999,0.0,-106887.84118411948,125759.48030215499,10852.112163392743,0.0,1.0,67151.67119464888,67151.67119464888,0.0,39736.16998947059,0.0,67151.67119464888,0.0,34555.06758202622,32596.603612622657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28243.20467526757,0.0,0.0,0.0,False,False,0.0,0.0,False,,0.0,0.0,0.0,585089.9983467632,301077.0108138591,284012.9875329041,893403.2591089441,255908.79889306874,637494.4602158753,614229.238423249,279174.020685695,27590.115669642568,0.0
