year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_home_mortgage_balance,liability_rav4_hybrid_auto_loan_balance
2048,822573.7622764568,391400.00000000006,0.0,391400.00000000006,1213973.762276457,12650.674221393863,0.0,44778.85139489813,0.0,0.0,34025.77830671334,0.0,0.0,0.0,0.0,34025.77830671334,10753.073088184783,0.85,40351.11541741027,retirement,brackets,single,8160.676550268452,5474.756794476229,2685.9197557922244,7828.387513238777,36950.46388165935,0.12226203862244975,1.0,oregon,single,1479.5652400021288,34025.77830671334,32546.213066711207,0.07893777728348556,0.0,60000.00000000001,16990.732258733442,-40345.8938232302,69987.30030335751,1826.6237530890478,0.0,1.0,17966.845615743347,17966.845615743347,0.0,4015.901232170789,0.0,33954.93328204265,0.0,33954.93328204265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0990601426794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,92884.45275742987,16422.16848174073,73587.71895983058,444263.8549647096,444263.8549647096,0.0,243702.80718395574,95719.8947124351,147982.91247152066,243702.80718395574,0.0,28704.087548542182,0.0,0.0
2049,803911.8100925444,391400.00000000006,0.0,391400.00000000006,1195311.8100925446,12282.207981935788,0.0,43392.55620355227,0.0,0.0,32952.679418906846,0.0,0.0,0.0,0.0,32952.679418906846,10439.87678464542,0.85,39093.78340987474,retirement,brackets,single,7897.840761265488,5297.245362450083,2600.5953988154056,7600.3762264454135,35792.179977106854,0.12207728290529522,1.0,oregon,single,1436.4711067981832,32952.679418906846,31516.20831210866,0.07891908758498753,0.0,60000.0,16495.856561877124,-44946.73132439406,73724.79586820697,5826.955106941484,0.0,1.0,18835.11489230125,18835.11489230125,0.0,9062.00427545174,0.0,32549.839442129487,0.0,32549.839442129487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100913.41322777895,16282.75073174219,74050.8123282677,435196.46198373294,435196.46198373294,0.0,251688.14513425564,92931.93661401464,158756.20852024097,251688.14513425564,0.0,27868.046163633182,0.0,0.0
2050,801315.0539567278,391400.00000000006,0.0,391400.00000000006,1192715.053956728,11924.473768869697,0.0,40937.348575847005,0.0,0.0,30801.545872307765,0.0,0.0,0.0,0.0,30801.545872307765,10135.802703539242,0.85,36763.782756742614,retirement,brackets,single,7301.420323401773,4880.8603737432195,2420.5599496585537,7379.006045092634,33558.34253075437,0.11922752533549745,1.0,oregon,single,1394.6321425225078,30801.545872307765,29406.913729785258,0.07858565898011421,0.0,60000.00000000001,16015.394720269052,-41083.31991145131,69023.18840059006,1721.7680771882813,0.0,1.0,19205.492585336848,19205.492585336848,0.0,6688.189442051522,0.0,30423.48665505114,0.0,30423.48665505114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.9270828571603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,108008.55425103926,18000.407596117726,74567.81702391052,418349.95402453287,418349.95402453287,0.0,248032.15939471358,90225.181178655,157806.97821605857,248032.15939471358,0.0,27056.35549867299,0.0,0.0
2051,791685.9182927904,391400.0,0.0,391400.0,1183085.9182927907,11577.158998902618,0.0,43912.68036829952,0.0,0.0,34072.0952192323,0.0,0.0,0.0,0.0,34072.0952192323,9840.585149067225,0.85,39860.674718683615,retirement,brackets,single,8370.299432880893,5655.5893771976225,2714.71005568327,7164.083538924887,36748.59682937464,0.12878991503125853,1.0,oregon,single,1354.0117888568036,34072.0952192323,32718.083430375496,0.07967518773482049,0.0,60000.0,15548.926912882574,-46736.67756760478,73862.76347938998,5492.464046509081,0.0,1.0,19249.52625153144,19249.52625153144,0.0,7990.395380484584,0.0,32791.04991740803,0.0,32791.04991740803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,111309.19095895634,21684.928839925604,78696.48044926999,397154.9750735096,397154.9750735096,0.0,254687.6910555064,87597.26328024757,167818.14349735033,254687.6910555064,0.0,26268.306309391253,0.0,0.0
2052,745757.9663150514,391400.0,0.0,391400.0,1137157.9663150515,11239.960193109337,0.0,40352.83596576344,0.0,0.0,30798.869801620505,0.0,0.0,0.0,0.0,30798.869801620505,9553.966164142936,0.85,36418.849898175176,retirement,brackets,single,7425.100178766844,4989.079928168663,2436.0202505981806,6955.420911577559,33397.41505418588,0.12363632474250319,1.0,oregon,single,1314.5745522881589,30798.869801620505,29484.295249332346,0.0790944522276231,0.0,60000.0,15096.045546487936,-42712.02598520433,69048.0317248016,1622.9315460347639,0.0,1.0,19088.482893084183,19088.482893084183,0.0,5571.391880545889,0.0,28794.368347249576,0.0,28794.368347249576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,113522.68329130232,22113.517537918662,80471.49860777777,360254.4563617653,360254.4563617653,0.0,251408.57433821794,85045.886679852,167044.4499198466,251408.57433821794,0.0,25503.21000911772,0.0,0.0
2053,706633.5888084671,391400.0,0.0,391400.0,1098033.5888084671,10912.582711756637,0.0,49017.59888352594,0.0,0.0,39741.9035785328,0.0,0.0,0.0,0.0,39741.9035785328,9275.695304993142,0.85,45198.19493441112,retirement,brackets,single,10234.64110634175,7008.586332725907,3226.054773615844,6752.835836483068,42264.76304704287,0.14298089988110785,1.0,oregon,single,1276.2859730952998,39741.9035785328,38465.617605437496,0.08117666591631703,0.0,60000.00000000001,14656.35489950285,-61097.60403052441,86666.5416417839,16431.90053544213,0.0,1.0,18028.94887207313,18028.94887207313,0.0,9735.945886999656,0.0,38401.44435107327,0.0,38401.44435107327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Care support,115855.11380433466,21469.434502833654,77773.16190023797,325800.44196977164,325800.44196977164,0.0,257524.065700969,82568.8220192738,174955.2436816952,257524.065700969,0.0,24760.398067104583,0.0,0.0
2054,720835.6665230168,391400.0,0.0,391400.0,1112235.666523017,10594.740496851104,0.0,45947.83048864808,0.0,0.0,36942.30106632464,0.0,0.0,0.0,0.0,36942.30106632464,9005.52942232344,0.85,42239.67131475019,retirement,brackets,single,9431.709355218172,6443.197055415392,2988.512299802782,6556.151297556376,39391.679191091695,0.14022589680187242,1.0,oregon,single,1239.112595238155,36942.30106632464,35703.18847108648,0.080896452985315,0.0,60000.00000000001,14229.47077621636,-57064.185547507834,81888.3968205753,12456.687465357116,0.0,1.0,17097.897768027902,17097.897768027902,0.0,6940.404168274526,0.0,35313.71923919835,0.0,35313.71923919835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,119757.90139367386,20844.111167799667,79816.33953593721,310963.7437059157,310963.7437059157,0.0,255879.91860215855,80163.90487308135,175716.0137290772,255879.91860215855,0.0,24039.22142437338,0.0,0.0
2055,681476.6610983128,391399.99999999994,0.0,391399.99999999994,1072876.6610983126,10286.155822185538,0.0,46621.058438214546,0.0,0.0,37877.82598935683,0.0,0.0,0.0,0.0,37877.82598935683,8743.232448857707,0.85,43020.9039004496,retirement,brackets,single,9775.42408155743,6698.064262147796,3077.359819409634,6365.195434520753,40255.86300369378,0.14365686152069934,1.0,oregon,single,1203.0219371244225,37877.82598935683,36674.804052232415,0.08124265497207173,0.0,59999.99999999999,13815.020171083843,-61162.89031228854,85264.06630555794,15488.6422240005,0.0,1.0,17056.86707837835,17056.86707837835,0.0,7777.478990172982,0.0,35768.92796790319,0.0,35768.92796790319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,122018.54612382673,20237.00113378608,73475.14899719798,256782.89698863873,256782.89698863873,0.0,249780.8754815524,77829.03385736053,177940.0031806772,249780.8754815524,0.0,23339.049926576095,0.0,0.0
2056,649650.4935197041,391400.0,0.0,391400.0,1041050.493519704,9986.55905066557,0.0,43739.347913173,0.0,0.0,35250.77272010727,0.0,0.0,0.0,0.0,35250.77272010727,8488.575193065735,0.85,40244.05224544005,retirement,brackets,single,9022.391832283385,6167.73557559767,2854.656256685715,6179.8013927385955,37559.54652043441,0.14100703718056973,1.0,oregon,single,1167.9824632275945,35250.77272010727,34082.79025687967,0.08098085874873873,0.0,60000.0,13412.640942799848,-57364.81448502129,80764.01447848672,11741.622646203332,0.0,1.0,14839.510921673527,14839.510921673527,0.0,4276.031704172878,0.0,32975.388297387806,0.0,32975.388297387806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,127142.92413828781,24529.808271576745,85680.5683501366,226034.09364852123,226034.09364852123,0.0,254053.1772758916,75562.16879355391,178491.0084823377,254053.1772758916,0.0,22659.27177337485,0.0,0.0
2057,587077.7995013216,391400.0,0.0,391400.0,978477.7995013216,9695.688398704437,0.0,41178.435870569025,0.0,0.0,32937.10073167025,0.0,0.0,0.0,0.0,32937.10073167025,8241.335138898772,0.85,37784.944931022466,retirement,brackets,single,8363.678246090076,5704.963692204417,2658.71455388566,5999.807177416112,35178.62869315291,0.1385422415038818,1.0,oregon,single,1133.9635565316453,32937.10073167025,31803.137175138603,0.08072093678705894,0.0,59999.99999999999,13021.98149786393,-57045.64198661232,79763.3118831807,11399.633637090614,0.0,1.0,13715.661022361726,13715.661022361726,0.0,3470.3028317338503,0.0,30900.864310131903,0.0,30900.864310131903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,126466.26328748096,23855.60052114905,78038.61428674756,159128.38858827951,159128.38858827951,0.0,248925.69949395518,73361.32892578049,183504.81720999704,248925.69949395518,0.0,21999.29298385908,0.0,0.0
2058,562768.7452778481,391400.0,0.0,391400.0,954168.7452778482,9413.289707480037,0.0,40925.71790991524,0.0,0.0,32924.42165855721,0.0,0.0,0.0,0.0,32924.42165855721,8001.2962513580305,0.85,37631.06651229723,retirement,brackets,single,8411.249794605412,5747.063571908762,2664.1862226966496,5825.055512054478,35100.66239786076,0.1404257622395379,1.0,oregon,single,1100.9354917782964,32924.42165855721,31823.486166778912,0.08091812813965624,0.0,60000.0,12642.700483363038,-57422.86507666584,79478.85526750892,11067.605472903508,0.0,1.0,10164.05139168878,10164.05139168878,0.0,1359.179619479378,0.0,30732.163934271324,0.0,30732.163934271324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,129725.58278154474,20372.689992763946,77562.70277839118,134446.22109567255,134446.22109567255,0.0,253145.3603334959,71224.59119007815,181920.7691434177,253145.3603334959,0.0,21358.536877533086,0.0,0.0
2059,540639.6243446073,391400.0,0.0,391400.0,932039.6243446073,9139.116220854403,0.0,41028.223920349104,0.0,0.0,33259.97513262286,0.0,0.0,0.0,0.0,33259.97513262286,7768.248787726243,0.85,37829.53324305006,retirement,brackets,single,8564.352110226526,5864.4671573577825,2699.884952868745,5655.393701023764,35372.83021932533,0.14293737499555742,1.0,oregon,single,1068.8694094934915,33259.97513262286,32191.105723129367,0.08117361125898198,0.0,60000.00000000001,12274.466488701979,-57896.0174326153,79309.6001421717,10745.248031945153,0.0,1.0,9064.60498217857,9064.60498217857,0.0,1319.5918635722117,0.0,31456.90754006155,0.0,31456.90754006155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,124743.41021490883,13346.22792243676,60467.97924360438,62823.680336100486,62823.680336100486,0.0,243823.28322533815,69150.08853405646,175451.33355439408,243823.28322533815,0.0,20736.44357042047,0.0,0.0
2060,429174.5885292345,391400.0,0.0,391400.0,820574.5885292345,8872.928369761557,0.0,39011.016486711844,0.0,0.0,31469.027372414523,0.0,0.0,0.0,0.0,31469.027372414523,7541.989114297324,0.85,35905.4915572953,retirement,brackets,single,8062.090802092445,5512.771097834839,2549.3197042576057,5490.673496139577,33520.34299057227,0.14131215369888583,1.0,oregon,single,1037.73729077038,31469.027372414523,30431.29008164414,0.0810103233121936,0.0,60000.0,11916.957756021338,-57704.48431897474,78494.37044475763,10432.279642665197,0.0,1.0,4452.106890801537,4452.106890801537,0.0,1281.1571490992346,0.0,29881.616753496513,0.0,29881.616753496513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,117500.5729042422,11326.221865946902,32965.289023019104,3125.468901547118,3125.468901547118,0.0,222210.23191762017,67136.0082854917,157295.51629570965,222210.23191762017,0.0,20132.46948584512,0.0,0.0
2061,397899.7791171601,391399.99999999994,0.0,391399.99999999994,789299.77911716,8614.493562875297,0.0,37582.47736627102,0.0,0.0,30260.15783782702,0.0,0.0,0.0,0.0,30260.15783782702,7322.319528444003,0.85,34567.40461926467,retirement,brackets,single,7737.379915952801,5287.899846558494,2449.480069394306,5330.750967125803,32251.72639914522,0.14070068270774935,1.0,oregon,single,1007.5119327867767,30260.15783782702,29252.645905040248,0.08094730850473297,0.0,59999.99999999999,11569.861899049842,-57681.451291566686,77865.80675349182,10128.426837539026,0.0,1.0,235.22758346858717,235.22758346858717,0.0,1243.8418923293539,0.0,3291.404492806003,0.0,3291.404492806003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99862.18803649081,10161.598739000208,407.26906985492843,0.0,0.0,0.0,215445.85716179243,65180.590568438536,157648.1104239571,215445.85716179243,0.0,19123.855176984347,0.0,0.0
2062,342117.31865209725,391399.9999999999,0.0,391399.9999999999,733517.3186520971,8363.585983374074,0.0,36787.89980927581,0.0,0.0,29678.851723407846,0.0,0.0,0.0,0.0,29678.851723407846,7109.048085867963,0.85,33860.64471509489,retirement,brackets,single,7604.254495522826,5199.896041515308,2404.358454007518,5175.486375850293,31612.413433425518,0.141346678159047,1.0,oregon,single,978.1669250357055,29678.851723407846,28700.68479837214,0.08101233319031663,0.0,60000.0,11232.875630145478,-57841.216996118834,77437.67860963839,9833.424114115558,0.0,1.0,0.0,0.0,0.0,1207.6134876984017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💀 End of Plan (Alex),53019.99485963743,5158.824036305639,0.0,0.0,0.0,0.0,223217.30486217735,63282.126765474306,159935.17809670302,223217.30486217735,0.0,17916.241689285947,0.0,0.0
