year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_home_mortgage_balance,liability_rav4_hybrid_auto_loan_balance
2048,2312642.3805850036,391400.00000000006,0.0,391400.00000000006,2704042.3805850036,12650.674221393863,0.0,63408.91168162489,0.0,0.0,52655.83859344011,0.0,0.0,0.0,0.0,52655.83859344011,10753.073088184783,0.85,58981.175704137044,retirement,brackets,single,13922.540670148957,9606.228741599538,4316.3119285494195,7828.387513238777,55580.52416838612,0.15149590970465676,1.0,oregon,single,1479.5652400021288,52655.83859344011,51176.27335343798,0.08197209359354565,0.0,60000.00000000001,16990.732258733442,-46107.75794311071,75749.164423238,1826.6237530890478,0.0,1.0,52655.83859344011,52655.83859344011,0.0,0.0,0.0,52655.83859344011,0.0,52655.83859344011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60065.04187022578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,445226.0183974616,186025.34668370435,253221.0194040103,1321160.2760498822,1321160.2760498822,0.0,523669.1160606254,95719.8947124351,427949.2213481902,523669.1160606254,0.0,28704.087548542182,0.0,0.0
2049,2520968.3804826816,391400.00000000006,0.0,391400.00000000006,2912368.380482682,12282.207981935788,0.0,66452.09860386286,0.0,0.0,56012.221819217455,0.0,0.0,0.0,0.0,56012.221819217455,10439.87678464542,0.85,62153.32581018534,retirement,brackets,single,15118.289235125034,10500.047294062588,4618.241941062448,7600.3762264454135,58851.722377417456,0.15800885806834428,1.0,oregon,single,1436.4711067981832,56012.221819217455,54575.75071241927,0.08245057815810783,0.0,60000.0,16495.856561877124,-52167.17979825361,80945.24434206652,5826.955106941484,0.0,1.0,56012.221819217455,56012.221819217455,0.0,0.0,0.0,56012.221819217455,0.0,56012.221819217455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60693.305225090284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,520973.27219195047,237942.27342654445,260235.54289074638,1357648.20687037,1357648.20687037,0.0,542831.798442822,92931.93661401464,449899.8618288073,542831.798442822,0.0,27868.046163633182,0.0,0.0
2050,2658940.881403839,391400.00000000006,0.0,391400.00000000006,3050340.881403839,11924.473768869697,0.0,70049.66884962795,0.0,0.0,59913.86614608871,0.0,0.0,0.0,0.0,59913.86614608871,10135.802703539242,0.85,65876.10303052355,retirement,brackets,single,16490.19586034467,11522.157057051969,4968.0388032927,7379.006045092634,62670.66280453531,0.16448150576677656,1.0,oregon,single,1394.6321425225078,59913.86614608871,58519.23400356619,0.08291934788831452,0.0,60000.00000000001,16015.394720269052,-50272.095448394204,78211.96393753294,1721.7680771882813,0.0,1.0,59913.86614608871,59913.86614608871,0.0,0.0,0.0,59913.86614608871,0.0,59913.86614608871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70367.3275087434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,640321.5295090768,301967.4095084515,311380.4905339496,1369553.0676062468,1369553.0676062468,0.0,573388.7534033232,90225.181178655,483163.57222466834,573388.7534033232,0.0,27056.35549867299,0.0,0.0
2051,2847368.863419949,391400.0,0.0,391400.0,3238768.863419949,11577.158998902618,0.0,72857.79711272832,0.0,0.0,63017.2119636611,0.0,0.0,0.0,0.0,63017.2119636611,9840.585149067225,0.85,68805.79146311241,retirement,brackets,single,17619.839669232693,12350.178620784178,5269.661048448516,7164.083538924887,65693.71357380344,0.1694998434660993,1.0,oregon,single,1354.0117888568036,63017.2119636611,61663.2001748043,0.08361941312025166,0.0,60000.0,15548.926912882574,-55986.21780395658,83112.30371574176,5492.464046509081,0.0,1.0,63017.2119636611,63017.2119636611,0.0,0.0,0.0,63017.2119636611,0.0,63017.2119636611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70836.25531264736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,773149.1234657527,373104.7010470758,364731.2167962914,1380643.3114040033,1380643.3114040033,0.0,603322.3186208084,87597.26328024757,515725.05534056097,603322.3186208084,0.0,26268.306309391253,0.0,0.0
2052,2977704.5321210437,391400.0,0.0,391400.0,3369104.5321210437,11239.960193109337,0.0,75911.90672955691,0.0,0.0,66357.94056541398,0.0,0.0,0.0,0.0,66357.94056541398,9553.966164142936,0.85,71977.92066196864,retirement,brackets,single,18861.306659959708,13232.748210947428,5628.55844901228,6955.420911577559,68956.48581797935,0.1743065942200112,1.0,oregon,single,1314.5745522881589,66357.94056541398,65043.36601312582,0.08481819578850985,0.0,60000.0,15096.045546487936,-54148.232466397196,80484.23820599446,1622.9315460347639,0.0,1.0,66357.94056541398,66357.94056541398,0.0,0.0,0.0,66357.94056541398,0.0,66357.94056541398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79332.7449647043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,923635.1229341638,466958.66800761427,378522.16577864584,1388076.0119620943,1388076.0119620943,0.0,648985.9475240628,85045.886679852,563940.0608442108,648985.9475240628,0.0,25503.21000911772,0.0,0.0
2053,3268838.9646331677,391400.0,0.0,391400.0,3660238.9646331677,10912.582711756637,0.0,78742.0155913556,0.0,0.0,69466.32028636245,0.0,0.0,0.0,0.0,69466.32028636245,9275.695304993142,0.85,74922.61164224076,retirement,brackets,single,20021.080341532477,14057.200825278513,5963.879516253963,6752.835836483068,71989.17975487252,0.17851340705405,1.0,oregon,single,1276.2859730952998,69466.32028636245,68190.03431326716,0.08585039527373635,0.0,60000.00000000001,14656.35489950285,-70884.04326571513,96452.98087697462,16431.90053544213,0.0,1.0,69466.32028636245,69466.32028636245,0.0,1417.7229793526794,0.0,69466.32028636245,0.0,69466.32028636245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68791.4092490229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Care support,1018320.2656619363,531491.7297204687,407249.97659064236,1422326.5803848237,1422326.5803848237,0.0,687393.0739122364,82568.8220192738,604824.2518929627,687393.0739122364,0.0,24760.398067104583,0.0,0.0
2054,2932533.731333072,391400.0,0.0,391400.0,3323933.7313330714,10594.740496851104,0.0,83648.75064430316,0.0,0.0,74643.22122197972,0.0,0.0,0.0,0.0,74643.22122197972,9005.52942232344,0.85,79940.59147040528,retirement,brackets,single,21878.641761460764,15375.813827791178,6502.827933669585,6556.151297556376,77092.59934674679,0.1838134273755443,1.0,oregon,single,1239.112595238155,74643.22122197972,73404.10862674157,0.08711864068562877,0.0,60000.00000000001,14229.47077621636,-69511.11795375042,94335.32922681788,12456.687465357116,0.0,1.0,74643.22122197972,74643.22122197972,0.0,0.0,0.0,74643.22122197972,0.0,74643.22122197972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80496.50113294023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1050777.5928462632,587795.6961883135,436794.0607716708,1218302.6828229674,1218302.6828229674,0.0,631652.7031003848,80163.90487308135,551488.7982273034,631652.7031003848,0.0,24039.22142437338,0.0,0.0
2055,2847103.5809713453,391399.99999999994,0.0,391399.99999999994,3238503.5809713453,10286.155822185538,0.0,75569.11598914443,0.0,0.0,66825.88354028673,0.0,0.0,0.0,0.0,66825.88354028673,8743.232448857707,0.85,71968.9614513795,retirement,brackets,single,19328.57676909925,13573.591403567887,5754.985365531364,6365.195434520753,69203.92055462368,0.1794942891342901,1.0,oregon,single,1203.0219371244225,66825.88354028673,65622.86160316231,0.08608526101665777,0.0,59999.99999999999,13815.020171083843,-70716.04299983036,94817.21899309976,15488.6422240005,0.0,1.0,66825.88354028673,66825.88354028673,0.0,3890.1594595436372,0.0,66825.88354028673,0.0,66825.88354028673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63635.89557854037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1111545.1445168,662335.040516952,481009.151984344,1120104.8684803708,1120104.8684803708,0.0,597448.4333847347,77829.03385736053,519619.3995273742,597448.4333847347,0.0,23339.049926576095,0.0,0.0
2056,3029430.1148105394,391400.0,0.0,391400.0,3420830.1148105394,9986.55905066557,0.0,73219.55464754853,0.0,0.0,64730.979454482804,0.0,0.0,0.0,0.0,64730.979454482804,8488.575193065735,0.85,69724.25897981558,retirement,brackets,single,18715.338392929014,13142.599490337107,5572.738902591907,6179.8013927385955,67039.75325480994,0.17949227946765314,1.0,oregon,single,1167.9824632275945,64730.979454482804,63562.99699125521,0.08608980063726876,0.0,60000.0,13412.640942799848,-67057.76104566694,90456.96103913235,11741.622646203332,0.0,1.0,64730.979454482804,64730.979454482804,0.0,2326.78159118412,0.0,64730.979454482804,0.0,64730.979454482804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63083.97601649993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1225211.822574981,743652.2791048209,539997.943800281,1129866.0947789273,1129866.0947789273,0.0,640806.4843281785,75562.16879355391,565244.3155346246,640806.4843281785,0.0,22659.27177337485,0.0,0.0
2057,3235224.6505437978,391400.0,0.0,391400.0,3626624.6505437978,9695.688398704437,0.0,76801.17098713465,0.0,0.0,68559.83584823587,0.0,0.0,0.0,0.0,68559.83584823587,8241.335138898772,0.85,73407.6800475881,retirement,brackets,single,20107.227207274314,14131.219264995285,5976.007942279028,5999.807177416112,70801.36380971855,0.1839962214094922,1.0,oregon,single,1133.9635565316453,68559.83584823587,67425.87229170423,0.08716453855643047,0.0,59999.99999999999,13021.98149786393,-68789.19094779657,91506.86084436491,11399.633637090614,0.0,1.0,68559.83584823587,68559.83584823587,0.0,233.4147388401977,0.0,68559.83584823587,0.0,68559.83584823587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68990.45953819097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1341840.5517510925,816931.5080356824,578342.4416339954,1127113.0418116827,1127113.0418116827,0.0,683096.2408831643,73361.32892578049,609734.9119573839,683096.2408831643,0.0,21999.29298385908,0.0,0.0
2058,3351067.4049311434,391400.0,0.0,391400.0,3742467.4049311434,9413.289707480037,0.0,79993.69800223199,0.0,0.0,71992.40175087395,0.0,0.0,0.0,0.0,71992.40175087395,8001.2962513580305,0.85,76699.04660461398,retirement,brackets,single,21362.10730622978,15022.69939246089,6339.407913768888,5825.055512054478,74168.6424901775,0.18779656397537872,1.0,oregon,single,1100.9354917782964,71992.40175087395,70891.46625909567,0.0880561087513452,0.0,60000.0,12642.700483363038,-70373.7225882902,92429.71277913328,11067.605472903508,0.0,1.0,71992.40175087395,71992.40175087395,0.0,0.0,0.0,71992.40175087395,0.0,71992.40175087395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74251.8370197837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1480972.4716748039,875871.1606199278,650915.9607866609,1097786.9751438373,1097786.9751438373,0.0,713429.7470642279,71224.59119007815,642205.1558741499,713429.7470642279,0.0,21358.536877533086,0.0,0.0
2059,3657528.4352710494,391400.0,0.0,391400.0,4048928.435271049,9139.116220854403,0.0,81783.01248404752,0.0,0.0,74014.76369632129,0.0,0.0,0.0,0.0,74014.76369632129,7768.248787726243,0.85,78584.32180674848,retirement,brackets,single,22275.505839876772,15712.986989208795,6562.518850667977,5655.393701023764,76127.61878302376,0.19212346989424875,1.0,oregon,single,1068.8694094934915,74014.76369632129,72945.8942868278,0.08866432702167823,0.0,60000.00000000001,12274.466488701979,-71607.17116226556,93020.75387182193,10745.248031945153,0.0,1.0,74014.76369632129,74014.76369632129,0.0,0.0,0.0,74014.76369632129,0.0,74014.76369632129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77044.44953748962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1668466.8184797845,929476.1870850343,722283.4019581063,1087602.3327407928,1087602.3327407928,0.0,758987.9103984701,69150.08853405646,689837.8218644137,758987.9103984701,0.0,20736.44357042047,0.0,0.0
2060,3750678.7095251596,391400.0,0.0,391400.0,4142078.70952516,8872.928369761557,0.0,84616.77706276256,0.0,0.0,77074.78794846524,0.0,0.0,0.0,0.0,77074.78794846524,7541.989114297324,0.85,81511.25213334602,retirement,brackets,single,23812.248154379682,16924.381275922453,6887.866878457228,5490.673496139577,79126.10356662297,0.20001048283791842,1.0,oregon,single,1037.73729077038,77074.78794846524,76037.05065769485,0.08936585192691673,0.0,60000.0,11916.957756021338,-73454.64167126198,94244.52779704487,10432.279642665197,0.0,1.0,77074.78794846524,77074.78794846524,0.0,0.0,0.0,77074.78794846524,0.0,77074.78794846524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81298.90831024385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1811145.1301133942,995159.1619220928,835709.7944861597,1076015.2457960006,1076015.2457960006,0.0,787366.8952307962,67136.0082854917,720230.8869453045,787366.8952307962,0.0,20132.46948584512,0.0,0.0
2061,3823214.2278548125,391399.99999999994,0.0,391399.99999999994,4214614.2278548125,8614.493562875297,0.0,88304.87735157943,0.0,0.0,80982.55782313543,0.0,0.0,0.0,0.0,80982.55782313543,7322.319528444003,0.85,85289.80460457309,retirement,brackets,single,25696.49029619928,18400.291447494194,7296.198848705086,5330.750967125803,82974.12638445363,0.2083692671240464,1.0,oregon,single,1007.5119327867767,80982.55782313543,79975.04589034866,0.09009564038319767,0.0,59999.99999999999,11569.861899049842,-75640.56167181316,95824.9171337383,10128.426837539026,0.0,1.0,80982.55782313543,80982.55782313543,0.0,0.0,0.0,80982.55782313543,0.0,80982.55782313543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86910.93658084152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1949981.6393756485,1065758.180929944,944297.8366839404,1033011.9952406562,1033011.9952406562,0.0,837048.5434461342,65180.590568438536,771867.9528776957,837048.5434461342,0.0,19546.086879461276,0.0,0.0
2062,4135055.158791218,391399.9999999999,0.0,391399.9999999999,4526455.158791218,8363.585983374074,0.0,89315.95523537108,0.0,0.0,82206.90714950312,0.0,0.0,0.0,0.0,82206.90714950312,7109.048085867963,0.85,86388.70014119016,retirement,brackets,single,26449.49535331854,19010.94130152144,7438.5540517970985,5175.486375850293,84140.4688595208,0.21284534651527673,1.0,oregon,single,978.1669250357055,82206.90714950312,81228.74022446742,0.09048527201640985,0.0,60000.0,11232.875630145478,-76686.45785391454,96282.9194674341,9833.424114115558,0.0,1.0,82206.90714950312,82206.90714950312,0.0,0.0,0.0,82206.90714950312,0.0,82206.90714950312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88296.65994643523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💀 End of Plan (Alex),2174568.0471930113,1113636.5097566005,1120998.8384229497,1027231.9313635516,1027231.9313635516,0.0,903972.94497154,63282.126765474306,840690.8182060658,903972.94497154,0.0,18976.783378117743,0.0,0.0
