year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_sample_mortgage_balance
2049,1432590.9007426368,1187330.8133515562,0.0,1187330.8133515562,2619921.7140941927,37440.0,24120.0,148013.30693982952,0.0,0.0,95687.30693982952,0.0,0.0,0.0,0.0,95687.30693982952,52326.0,0.85,126467.30693982952,retirement,brackets,married_joint,23048.427526762494,15790.927526762494,7257.5,30000.0,118013.30693982952,0.10668586170791716,1.0,oregon,married_joint,5670.0,95687.30693982952,90017.30693982952,0.07584600559055063,0.0,189464.30506815415,0.0,-176352.73259491666,237912.73259491666,25400.0,0.0,1.0,58677.85733555481,58677.85733555481,0.0,25400.0,0.0,95687.30693982952,0.0,49209.385685401365,46377.16341312471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1213315.8882901925,622970.2447624499,583748.2108064697,18665.381265948985,4094.0838687281725,14571.297397220813,11926.439070168048,6738.942195780936,90000.0,0.0
2050,1424297.8634994011,1228887.3918188605,0.0,1228887.3918188605,2653185.2553182617,37440.0,24120.0,154554.0726483623,0.0,0.0,102228.07264836229,0.0,0.0,0.0,0.0,102228.07264836229,52326.0,0.85,133008.0726483623,retirement,brackets,married_joint,25059.895982639704,17229.895982639704,7830.0,30000.0,124554.07264836229,0.11148133553442746,1.0,oregon,married_joint,5670.0,102228.07264836229,96558.07264836229,0.0765934406609804,0.0,195148.2342201988,0.0,-184048.1302028385,245608.1302028385,25400.0,0.0,1.0,56868.409658214034,56868.409658214034,0.0,25400.0,0.0,102228.07264836229,0.0,52416.52556917899,49673.08627899958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1194392.1692018537,605672.9374884182,588594.6169760935,3.865352482534945e-12,0.0,2.2737367544323206e-13,3.637978807091713e-12,0.0,90000.0,0.0
2051,1429471.2375491983,1271898.4505325207,0.0,1271898.4505325207,2701369.688081719,37440.0,24120.0,162262.26184725075,0.0,0.0,109936.26184725075,0.0,0.0,0.0,0.0,109936.26184725075,52326.0,0.85,140716.26184725075,retirement,brackets,married_joint,27430.197606395166,18925.697606395166,8504.5,30000.0,132262.26184725075,0.11663515996576992,1.0,oregon,married_joint,5670.0,109936.26184725075,104266.26184725075,0.07735818367099628,0.0,201002.68124680474,0.0,-192272.8788531999,253832.8788531999,25400.0,0.0,1.0,58359.3010798498,58359.3010798498,0.0,25400.0,0.0,109936.26184725075,0.0,56857.65219091745,53456.51759801422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1171096.0474749198,602183.4033453288,569745.6623490147,0.0,0.0,0.0,0.0,0.0,90000.0,0.0
2052,1140664.243364071,1316414.8963011587,0.0,1316414.8963011587,2457079.1396652297,37440.0,24120.0,154782.62138053984,0.0,0.0,102456.62138053984,0.0,0.0,0.0,0.0,102456.62138053984,52326.0,0.85,133236.62138053984,retirement,brackets,married_joint,25130.176703718767,17280.176703718767,7850.0,30000.0,124782.62138053984,0.11164053443953803,1.0,oregon,married_joint,5670.0,102456.62138053984,96786.62138053984,0.0766175558481392,0.0,207032.7616842089,0.0,-196002.93838792766,257562.93838792766,25400.0,0.0,1.0,59697.62851149758,59697.62851149758,0.0,25400.0,0.0,102456.62138053984,0.0,52895.21080410364,49523.05455451524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,988761.0972894151,508024.0583397638,479541.73274323007,0.0,0.0,0.0,0.0,0.0,90000.0,0.0
2053,1079599.598459184,1362489.417671699,0.0,1362489.417671699,2442089.0161308832,37440.0,24120.0,157323.2880608815,0.0,0.0,104997.28806088149,0.0,0.0,0.0,0.0,104997.28806088149,52326.0,0.85,135777.2880608815,retirement,brackets,married_joint,25911.62337339393,17839.12337339393,8072.5,30000.0,127323.28806088149,0.11338951581376121,1.0,oregon,married_joint,5670.0,104997.28806088149,99327.28806088149,0.07688248643687604,0.0,213243.7445347352,0.0,-228995.36790812912,290555.3679081291,51400.0,0.0,1.0,52857.77136547736,52857.77136547736,0.0,50039.17058003456,0.0,104997.28806088149,0.0,54789.336194744916,50326.12901234493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Care support,0.0,0.0,0.0,989599.5984591839,507043.9603775207,482555.63808166323,0.0,0.0,0.0,0.0,0.0,90000.0,0.0
2054,893878.7205209566,1410176.5472902085,0.0,1410176.5472902085,2304055.267811165,37440.0,24120.0,164365.864108279,0.0,0.0,112039.86410827903,0.0,0.0,0.0,0.0,112039.86410827903,52326.0,0.85,142819.864108279,retirement,brackets,married_joint,28076.49010382138,19388.49010382138,8688.0,30000.0,134365.864108279,0.11795901196111985,1.0,oregon,married_joint,5670.0,112039.86410827903,106369.86410827903,0.07754375996386698,0.0,219641.05687077725,0.0,-237557.54697459863,299117.54697459866,51400.0,0.0,1.0,55420.02701767089,55420.02701767089,0.0,37242.794913099926,0.0,112039.86410827903,0.0,58031.47681367383,54008.3872946052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,769147.6411808524,397121.9946780198,372025.64650283265,0.0,0.0,0.0,0.0,0.0,90000.0,0.0
2055,757291.4785023397,1459532.7264453657,0.0,1459532.7264453657,2216824.2049477054,37440.0,24120.0,153824.32127248772,0.0,0.0,101498.32127248772,0.0,0.0,0.0,0.0,101498.32127248772,52326.0,0.85,132278.32127248772,retirement,brackets,married_joint,24835.3506799473,17069.3506799473,7766.0,30000.0,123824.32127248772,0.11096145519104811,1.0,oregon,married_joint,5670.0,101498.32127248772,95828.32127248772,0.07651238602997054,0.0,226230.28857690055,0.0,-240905.63925684785,302465.63925684785,51400.0,0.0,1.0,45124.302063309646,45124.302063309646,0.0,20317.60203045462,0.0,101498.32127248772,0.0,52369.68301279881,48944.95530612106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,673575.1650517124,344152.9545767107,329422.21047500166,0.0,0.0,0.0,0.0,0.0,84306.58657294231,0.0
2056,614822.4505101889,1510616.3718709534,0.0,1510616.3718709534,2125438.8223811425,37440.0,24120.0,136843.8791581079,0.0,0.0,84517.87915810791,0.0,0.0,0.0,0.0,84517.87915810791,52326.0,0.85,115297.87915810791,retirement,brackets,married_joint,19613.653414783745,13333.653414783745,6280.0,30000.0,106843.87915810793,0.09742802577495228,1.0,oregon,married_joint,5670.0,84517.87915810791,78847.87915810791,0.07430132877974412,0.0,233017.19723420756,0.0,-242470.8506489913,304030.8506489913,51400.0,0.0,1.0,41592.76075488239,41592.76075488239,0.0,0.0,0.0,84517.87915810791,0.0,43478.93186834776,41038.94728976015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,532492.7091372334,272811.532093796,259681.1770434375,0.0,0.0,0.0,0.0,0.0,76420.56360902848,0.0
2057,361979.83469159016,1563487.9448864367,0.0,1563487.9448864367,1925467.7795780268,37440.0,24120.0,122355.85380134784,0.0,0.0,70029.85380134784,0.0,0.0,0.0,0.0,70029.85380134784,52326.0,0.85,100809.85380134784,retirement,brackets,married_joint,15617.70245616174,10605.70245616174,5012.0,30000.0,92355.85380134784,0.08667576822268147,1.0,oregon,married_joint,5670.0,70029.85380134784,64359.85380134785,0.07156452466763402,0.0,240007.7131512338,0.0,-245465.41560739552,307025.4156073956,51400.0,0.0,1.0,34476.207404241686,34476.207404241686,0.0,0.0,0.0,70029.85380134784,0.0,36122.953995627744,33906.899805720095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,299807.8574224734,153061.15496294116,146746.7024595322,0.0,0.0,0.0,0.0,0.0,62171.97726911682,0.0
2058,121497.2594059996,1618210.022957462,0.0,1618210.022957462,1739707.2823634613,37440.0,24120.0,115689.06725589423,0.0,0.0,63363.06725589423,0.0,0.0,0.0,0.0,63363.06725589423,52326.0,0.85,94143.06725589423,retirement,brackets,married_joint,14234.688070707307,9805.688070707307,4429.0,30000.0,85689.06725589423,0.08475720982617746,1.0,oregon,married_joint,5670.0,63363.06725589423,57693.06725589423,0.06989577792512393,0.0,247207.94454577082,0.0,-235282.63261647813,296842.63261647813,35400.0,0.0,1.0,20543.31248949672,20543.31248949672,0.0,0.0,0.0,63363.06725589423,0.0,32745.42581702958,30617.64143886465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,62796.652474927425,32169.46916976747,30627.183305159953,0.0,0.0,0.0,0.0,0.0,49180.449076687044,0.0
2059,-109053.04966411344,1674847.3737609729,0.0,1674847.3737609729,1565794.3240968594,37440.0,24120.0,93349.92381634208,0.0,0.0,41023.92381634208,0.0,0.0,0.0,0.0,41023.92381634208,52326.0,0.85,71803.92381634208,retirement,brackets,married_joint,9598.49085796105,7124.99085796105,2473.5,30000.0,63349.92381634209,0.07598571799766322,1.0,oregon,married_joint,5670.0,41023.92381634208,35353.92381634208,0.059162416872362435,0.0,254624.18288214394,0.0,-238062.673740105,299622.673740105,35400.0,109053.04966411344,0.640613482574796,4536.028687994245,4536.028687994245,0.0,0.0,0.0,41023.92381634208,0.0,21018.65713296249,20005.266683379596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109053.04966411344,0.0
2060,-236102.90836860827,1733467.0318426068,0.0,1733467.0318426068,1497364.1234739986,37440.0,24120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30780.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,262262.9083686083,0.0,-236102.90836860827,297662.9083686083,35400.0,236102.90836860827,0.20681112180684505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-236102.90836860827,0.0
2061,-243970.79561966652,1794138.377957098,0.0,1794138.377957098,1550167.5823374314,37440.0,24120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30780.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,270130.7956196665,0.0,-243970.79561966652,305530.7956196665,35400.0,243970.79561966652,0.2014854177797241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-243970.79561966652,0.0
2062,-252074.71948825655,1856933.2211855962,0.0,1856933.2211855962,1604858.5016973396,37440.0,24120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30780.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,278234.71948825655,0.0,-252074.71948825655,313634.71948825655,35400.0,252074.71948825655,0.19627928980708717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252074.71948825655,0.0
2063,-260421.76107290422,1921925.883927092,0.0,1921925.883927092,1661504.1228541876,37440.0,24120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30780.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,286581.7610729042,0.0,-260421.76107290422,321981.7610729042,35400.0,260421.76107290422,0.19119095378219692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260421.76107290422,0.0
2064,-269019.2139050914,1989193.28986454,0.0,1989193.28986454,1720174.0759594487,37440.0,24120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30780.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,295179.2139050914,0.0,-269019.2139050914,330579.2139050914,35400.0,269019.2139050914,0.18621860483240713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-269019.2139050914,0.0
2065,-277874.59032224416,2058815.0550097988,0.0,2058815.0550097988,1780940.4646875546,37440.0,24120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30780.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,304034.59032224416,0.0,-277874.59032224416,339434.59032224416,35400.0,277874.59032224416,0.18136042040252193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-277874.59032224416,0.0
2066,-286995.62803191144,2130873.5819351417,0.0,2130873.5819351417,1843877.9539032304,37440.0,24120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30780.0,retirement,brackets,married_joint,0.0,0.0,0.0,30000.0,0.0,0.0,1.0,oregon,married_joint,5670.0,0.0,0.0,0.0,0.0,313155.62803191144,0.0,-286995.62803191144,348555.62803191144,35400.0,286995.62803191144,0.17661456321217103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-286995.62803191144,0.0
