year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_sample_mortgage_balance
2047,1474601.6845546812,535600.0,0.0,535600.0,2010201.6845546814,16255.490103490054,10320.946097454003,76378.90124951446,0.0,0.0,53788.93047871199,0.0,0.0,0.0,0.0,53788.93047871199,22589.970770802447,0.85,67077.14857918402,retirement,brackets,married_joint,11894.727061929574,7787.58181934638,4107.145242583194,16126.478277271879,60252.422972242566,0.10195985278336535,1.0,oregon,married_joint,3047.904394404385,53788.93047871199,50741.02608430761,0.07635669887622826,0.0,80000.0,0.0,-70962.55825803067,97538.99445897473,5644.267397045158,0.0,1.0,32374.910075410276,32374.910075410276,0.0,16683.039030988723,0.0,53788.93047871199,0.0,33016.524713043276,20692.787561364785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.98407053476325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180283.20873460107,65782.08372217776,113363.82651513527,795434.9742122171,489093.35209314927,305934.1090471409,438338.07981933217,181576.07522962015,256633.95455017535,350136.4287714826,88640.91901822691,40316.195693179696,0.0
2048,1438348.0667638306,535600.0,0.0,535600.0,1973948.0667638306,15782.029226689374,10020.336016945634,71385.48776362385,0.0,0.0,49453.477306534085,0.0,0.0,0.0,0.0,49453.477306534085,21932.010457089757,0.85,62354.65992835158,retirement,brackets,married_joint,10696.9878157784,6951.626283194528,3745.361532583872,15656.775026477553,55728.71273714629,0.09738143096630059,1.0,oregon,married_joint,2959.1304800042576,49453.477306534085,46494.34682652983,0.07573503230943993,0.0,80000.00000000001,0.0,-66721.24632523244,92523.61156886746,1826.6237530890478,0.0,1.0,34074.18967594781,34074.18967594781,0.0,15849.430420570476,0.0,49148.505308705004,0.0,30184.96051167221,19248.07736421546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6305.9899067535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,183479.1038565382,63703.866513234105,116902.74899403431,764399.4228991992,466447.6792918119,295636.50462232926,465818.49662450387,184472.99539671064,272219.2143068608,366428.28174817725,96366.33255684309,39141.93756619388,0.0
2049,1390054.916034312,535600.0,0.0,535600.0,1925654.916034312,15322.358472513954,9728.48156985013,72133.96986232829,0.0,0.0,50840.755826318826,0.0,0.0,0.0,0.0,50840.755826318826,21293.21403600947,0.85,63366.17584750087,retirement,brackets,married_joint,11254.778270888784,7371.239365049392,3883.538905839391,15200.752452890827,56933.217409437464,0.10218817565570748,1.0,oregon,married_joint,2872.9422135963664,50840.755826318826,47967.81361272246,0.07638633060529357,0.0,80000.00000000001,0.0,-71524.2015870365,96575.04162940057,5320.263358511789,0.0,1.0,34110.866274147214,34110.866274147214,0.0,17179.871549248714,0.0,50840.755826318826,0.0,31320.149190029035,19712.636560383795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.9518426165805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,183589.21334431344,62005.923010818886,122265.01751982732,722312.15179517,441502.97156843555,279310.6469004435,473215.61450013774,184678.07367138716,273349.7685996685,371462.2004024762,97802.77736018483,38001.88113222706,0.0
2050,1450371.4728228096,535600.0,0.0,535600.0,1985971.4728228096,14876.07618690675,9445.12773771857,71483.40862284791,0.0,0.0,50810.38528691639,0.0,0.0,0.0,0.0,50810.38528691639,20673.023335931524,0.85,62970.987249229045,retirement,brackets,married_joint,11372.982297290058,7475.637271140298,3897.345026149759,14758.012090185268,56725.39653266265,0.10457736259502973,1.0,oregon,married_joint,2789.2642850450156,50810.38528691639,48021.12100187137,0.07670346072452891,0.0,80000.00000000001,0.0,-68773.54644985302,93094.75037447835,1721.7680771882813,0.0,1.0,33524.73153360776,33524.73153360776,0.0,15749.283561161235,0.0,50404.97951843958,0.0,31218.87570102542,19335.115896951233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3872.738326353964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,194770.92394445572,59783.46015218707,127580.05823207594,712052.3790850777,437451.3293143178,275944.022691607,493833.1709941336,186272.3915047907,287892.27608547884,385436.53022241266,101426.17641233766,36895.03022546317,0.0
2051,1457766.8747131974,535600.0,0.0,535600.0,1993366.8747131974,14442.792414472573,9170.026929823856,74422.49647279724,0.0,0.0,54351.60003014527,0.0,0.0,0.0,0.0,54351.60003014527,20070.896442651963,0.85,66158.0097022935,retirement,brackets,married_joint,12585.775862555067,8362.548616358845,4223.227246196221,14328.167077849774,60094.32939494746,0.11236585441872146,1.0,oregon,married_joint,2708.023577713607,54351.60003014527,51643.57645243166,0.07770198196373751,0.0,80000.0,0.0,-76566.88506951902,100179.70441381545,7593.92855126038,0.0,1.0,34496.29787791613,34496.29787791613,0.0,17109.218114188137,0.0,54351.60003014527,0.0,33425.40806938673,20878.770705502688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Property tax + insurance (post-payoff),200646.48470152303,57757.38177232254,142489.70360036014,703287.8148464684,430441.7015334442,270824.655272195,522666.8836570282,186991.8839100058,317118.6803676117,414759.6135752732,107473.60578031393,35820.41769462443,0.0
2052,1510244.2562926156,535600.0,0.0,535600.0,2045844.2562926156,14022.12855774036,8902.938766819276,70955.48703346151,0.0,0.0,51469.17980758583,0.0,0.0,0.0,0.0,51469.17980758583,19486.30722587569,0.85,62931.713469865645,retirement,brackets,married_joint,11819.502750551765,7833.119178762944,3986.3835717888187,13910.841823155119,57044.64521030639,0.11039480145968189,1.0,oregon,married_joint,2629.1491045763178,51469.17980758583,48840.030703009514,0.07745185337816596,0.0,80000.0,0.0,-73021.31850019481,95946.38582475446,4126.883074202686,0.0,1.0,35560.501057355796,35560.501057355796,0.0,13605.387016882916,0.0,49858.93952176308,0.0,30885.22393180844,19199.20447183554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652.7620642020393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200867.7164200357,56075.12793429372,144861.4887991083,688356.7890352139,419734.34307925013,268990.17317502224,561343.1557198504,189902.75991198124,343705.449869729,441984.27374929504,114865.29235206214,34777.1045578878,0.0
2053,1394115.3657620372,535600.0,0.0,535600.0,1929715.3657620375,13613.717046349864,8643.629870698327,76933.02581321177,0.0,0.0,58014.28093372081,0.0,0.0,0.0,0.0,58014.28093372081,18918.74487949096,0.85,69142.9543922449,retirement,brackets,married_joint,13948.840736712737,9374.694835606988,4574.145901105747,13505.671672966137,63427.35414024563,0.12185496874734378,1.0,oregon,married_joint,2552.5719461905996,58014.28093372081,55461.708987530204,0.0788451204753067,0.0,80000.0,0.0,-88753.65903317842,111011.00595022662,17062.165213513887,0.0,1.0,36537.46489183238,36537.46489183238,0.0,17062.165213513887,0.0,57736.08960782503,0.0,35487.73509940217,22185.598028977056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Care support,198532.5300485514,54168.17239552141,146230.90684279456,606534.5789149154,369777.1933308914,236509.9655889261,554283.8309378161,190480.60608644658,340845.14492995676,445433.97518656903,114282.8138911865,33764.17918241534,0.0
2054,1354767.0213356582,535600.0000000001,0.0,535600.0000000001,1890367.0213356584,13217.201015873656,8391.873660872163,74444.32820051393,0.0,0.0,56076.614725279986,0.0,0.0,0.0,0.0,56076.614725279986,18367.713475233944,0.85,66881.15206365289,retirement,brackets,married_joint,13466.383951244861,9047.100899938694,4419.283051306168,13112.302595112753,61332.02560540117,0.12152810976784814,1.0,oregon,married_joint,2478.22519047631,56076.614725279986,53598.389534803675,0.07880790424851969,0.0,80000.0,0.0,-85362.98094746517,106972.055624211,13505.671672966135,0.0,1.0,33743.33245669589,33743.33245669589,0.0,13505.671672966135,0.0,55097.279747232315,0.0,34098.36536320526,21215.431579211636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,199927.98566119815,52497.21004452001,145174.0126959694,562582.5949691206,346201.54676175915,219272.912173707,586310.8378211666,190181.13676434325,350274.60870236385,480221.14993144106,117603.61632113977,32780.75648778188,0.0
2055,1343533.313715262,535600.0,0.0,535600.0,1879133.313715262,12832.233995993838,8147.4501561865645,75053.78633580488,0.0,0.0,57221.054806451546,0.0,0.0,0.0,0.0,57221.054806451546,17832.731529353343,0.85,67710.89688254174,retirement,brackets,married_joint,13928.412340186253,9394.69580535827,4533.716534827981,12730.390869041506,62323.39546676338,0.12517277656145182,1.0,oregon,married_joint,2406.043874248845,57221.054806451546,54815.0109322027,0.07923160372398402,0.0,80000.0,0.0,-89031.45531922829,110011.1394714087,16082.727131222437,0.0,1.0,32822.1833296441,32822.1833296441,0.0,16082.727131222437,0.0,55608.341484889286,0.0,33917.916875797426,21602.04997419177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,204528.653195111,50856.729535396036,150375.61284836207,512500.6550157637,315963.2204218408,196657.6248782783,617728.2810996673,191706.6718987315,387827.8973942058,485462.9692105481,121306.23418327337,31825.97717260377,0.0
2056,1346583.470775831,535600.0,0.0,535600.0,1882183.470775831,12458.479607761008,7910.145782705402,71270.98721176237,0.0,0.0,53957.65562986593,0.0,0.0,0.0,0.0,53957.65562986593,17313.331581896447,0.85,64141.96832509914,retirement,brackets,married_joint,13031.778283178992,8769.77525598694,4262.003027192051,12359.602785477191,58911.38442628519,0.12304831967314131,1.0,oregon,married_joint,2335.964926455189,53957.65562986593,51621.69070341074,0.07898792076955201,0.0,79999.99999999999,0.0,-85393.54376175409,105762.16915222048,12730.390869041506,0.0,1.0,31490.57204133421,31490.57204133421,0.0,12730.390869041506,0.0,52239.47229414176,0.0,32241.99173047064,19994.550984727644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,206161.12126078317,48424.30984538952,160155.33156154078,488302.2107261148,295644.6082861515,192089.10786196665,624364.8941606844,186645.33745631122,399203.2655483992,489251.87123451626,130158.53173330831,30899.006963692977,0.0
2057,1312552.37176857,535600.0000000001,0.0,535600.0000000001,1848152.37176857,12095.611269670882,7679.753187092623,71280.88629956037,0.0,0.0,54471.82651131139,0.0,0.0,0.0,0.0,54471.82651131139,16809.05978824898,0.85,64359.508739693134,retirement,brackets,married_joint,13293.471742146507,8973.210587261747,4320.261154884762,11999.614354832223,59281.27194472814,0.1258838249286514,1.0,oregon,married_joint,2267.9271130632906,54471.82651131139,52203.8993982481,0.07931164501332247,0.0,80000.0,0.0,-88677.6200869877,108452.9845437512,15159.51280160471,0.0,1.0,31476.287852888934,31476.287852888934,0.0,10919.25433488064,0.0,49702.59310107138,0.0,30635.60941692035,19439.079456880194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,205660.95691159333,46043.14705576903,153807.791502225,459369.4596235526,284896.39141455747,174473.06820899516,623232.4629009125,181209.06549156428,399841.430781512,487851.99040626176,126051.68093391685,29999.03588708056,0.0
2058,1288507.2745809308,535600.0000000001,0.0,535600.0000000001,1824107.2745809308,11743.311912301828,7456.071055429731,68489.63190713624,0.0,0.0,52170.15638456441,0.0,0.0,0.0,0.0,52170.15638456441,16319.475522571825,0.85,61769.84786843018,retirement,brackets,married_joint,12686.436326242101,8554.530283024791,4131.90604321731,11650.111024108955,56839.520883027275,0.12490195888704142,1.0,oregon,married_joint,2201.870983556593,52170.15638456441,49968.285401007815,0.07920075891750733,0.0,80000.0,0.0,-85486.66771334276,104686.05068107432,11999.614354832223,0.0,1.0,31362.514042829825,31362.514042829825,0.0,3411.1940070279506,0.0,47322.586769394125,0.0,29027.48637561258,18506.77615941412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200570.25124660434,43584.26068714587,144592.18846971227,387072.9087000537,238652.2066627034,148420.70203735033,630206.0788826789,178794.8246778603,378081.0146771619,504839.2024275342,127540.45516637634,29125.27756027239,0.0
2059,1057813.184055897,535600.0000000001,0.0,535600.0000000001,1593413.184055897,11401.27370126391,7238.903937310419,63732.684190070504,0.0,0.0,47888.53319728232,0.0,0.0,0.0,0.0,47888.53319728232,15844.150992788178,0.85,57208.62201656948,retirement,brackets,married_joint,11467.591752679913,7697.706311577472,3769.8854411024413,11310.787402047528,52421.896788022976,0.1207772858624856,1.0,oregon,married_joint,2137.738818986983,47888.53319728232,45750.79437829534,0.07872149910794636,0.0,80000.0,0.0,-84477.52513821455,103117.70277678888,11650.111024108955,0.0,1.0,27876.88861798095,27876.88861798095,0.0,0.0,0.0,45237.674146339836,0.0,27876.038462289747,17377.264579608574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180401.6216351995,42001.05541689791,131454.67375206307,262031.08145680814,161632.44073094247,101013.10611216816,574988.5397425718,170707.88365201035,375236.2290862524,469286.22725114773,116963.54052946686,28276.968505118824,0.0
2060,985651.0557856443,535600.0000000002,0.0,535600.0000000002,1521251.0557856443,11069.197768217387,7028.062075058659,62299.57483224898,0.0,0.0,46916.90396546434,0.0,0.0,0.0,0.0,46916.90396546434,15382.67086678464,0.85,55965.53388710236,retirement,brackets,married_joint,11263.654892011891,7566.601404611242,3697.053487400649,10981.346992279154,51318.227839969826,0.12145443837311463,1.0,oregon,married_joint,2075.47458154076,46916.90396546434,44841.429383923576,0.07879992006439909,0.0,80000.0,0.0,-84477.18245078338,102574.44229405942,11310.787402047528,0.0,1.0,19967.710324073047,19967.710324073047,0.0,0.0,0.0,44346.42499796369,0.0,27142.830666108057,16956.382039437904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,192622.99916913366,40220.89823985139,145873.1912228517,213689.23973765815,131251.7811883234,81611.43720708696,597592.9559900388,166426.31445563515,353927.38759205106,485675.00482557213,121083.53794605983,27453.367480697885,0.0
2061,861157.4093970145,535600.0000000001,0.0,535600.0000000001,1396757.4093970146,10746.793949725617,6823.361237921027,63057.58429003666,0.0,0.0,48122.95238053701,0.0,0.0,0.0,0.0,48122.95238053701,14934.631909499649,0.85,56908.02997436034,retirement,brackets,married_joint,11726.68589614212,7912.1781957658,3814.50770037632,10661.501934251606,52396.08235578505,0.125473768929,1.0,oregon,married_joint,2015.0238655735534,48122.95238053701,46107.92851496346,0.07926561193671526,0.0,80000.0,0.0,-85137.87770077464,102708.03288842126,10981.346992279154,0.0,1.0,17288.7734415581,17288.7734415581,0.0,0.0,0.0,45081.38906094257,0.0,27765.01890506,17241.201700195008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,177001.9750522225,37178.445838069856,132275.9139816273,160340.29277875653,98507.36501841698,61832.92776033956,590827.972885432,158572.98999359866,345371.6000025488,464057.96688794286,122639.74027801107,26653.754835629014,0.0
2062,908718.4598014273,535600.0000000001,0.0,535600.0000000001,1444318.4598014276,10433.780533714193,6624.622561088376,61579.23942336158,0.0,0.0,47079.5967927794,0.0,0.0,0.0,0.0,47079.5967927794,14499.642630582182,0.85,55608.798340180685,retirement,brackets,married_joint,11495.352325114905,7760.548840088806,3734.8034850261,10350.972751700587,51228.266671661,0.1260254047242269,1.0,oregon,married_joint,1956.333850071411,47079.5967927794,45123.26294270798,0.07932955454139617,0.0,80000.0,0.0,-85098.45116456394,102156.85425936652,10661.501934251604,0.0,1.0,13792.848844610064,13792.848844610064,0.0,0.0,0.0,43271.45277735434,0.0,26582.676012183107,16688.77676517123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170256.53915207324,33636.31365783719,130142.7787637481,84698.41824360222,52087.30384650343,32611.114397098794,575175.7886373881,161532.62527819537,387012.76431125076,455729.1021572242,116233.73641570134,25877.431879251468,0.0
2063,784669.342779371,535600.0000000001,0.0,535600.0000000001,1320269.342779371,10129.88401331475,6431.67238940619,58734.826572980426,0.0,0.0,44657.503630667634,0.0,0.0,0.0,0.0,44657.503630667634,14077.322942312798,0.85,52938.28183202809,retirement,brackets,married_joint,10837.39801236375,7303.328027559828,3534.069984803922,10049.48810844717,48685.338464533255,0.1243440772135207,1.0,oregon,married_joint,1899.3532524965153,44657.503630667634,42758.150378171114,0.07913720369175942,0.0,79999.99999999999,0.0,-84626.8143613434,101188.37076406433,10350.972751700587,0.0,1.0,7743.379928391975,7743.379928391975,0.0,0.0,0.0,42273.36937162098,0.0,25928.96346740608,16227.667064303996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,144019.25810957368,30787.50240215,111278.32531943556,7.311964952130199e-12,4.874643301420133e-12,2.5896542538794456e-12,579905.1647013408,157404.51676467384,339092.6342763158,464390.20163607376,109477.4563959737,23269.83905594286,0.0
2064,699288.066251083,535600.0000000002,0.0,535600.0000000002,1234888.0662510833,9834.838847878398,6244.3421256370775,56598.112284851355,0.0,0.0,42930.8084573632,0.0,0.0,0.0,0.0,42930.8084573632,13667.303827488155,0.85,50970.39894412094,retirement,brackets,married_joint,10390.789188130875,6996.89167500141,3393.8975131294646,9756.784571307935,46841.32771354342,0.12362321596320983,1.0,oregon,married_joint,1844.0322839771995,42930.8084573632,41086.776173386,0.07905492189962812,0.0,80000.00000000001,0.0,-84361.09632306258,100440.27729657806,10049.488108447173,0.0,1.0,7.113378769461431e-13,7.113378769461431e-13,0.0,0.0,0.0,8.350605887921135e-12,0.0,5.622897325958772e-12,2.871370490130355e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,83554.80156250682,15746.64140002483,69995.83277192558,0.0,0.0,0.0,570136.4032733098,146302.31612511183,316415.9591168442,453016.36860866676,115070.61063179528,13220.350947495686,0.0
2065,648289.2100494499,535600.0000000001,0.0,535600.0000000001,1183889.2100494502,9548.3872309499,6062.468083142793,55868.347928826726,0.0,0.0,42599.12091184793,0.0,0.0,0.0,0.0,42599.12091184793,13269.22701697879,0.85,50404.548568894286,retirement,brackets,married_joint,10370.465600815001,6995.218070879851,3375.2475299351504,9472.606379910614,46395.74154891611,0.1252080337908304,1.0,oregon,married_joint,1790.3226058031062,42599.12091184793,40808.79830604483,0.07923265935699864,0.0,80000.0,0.0,-84516.39485803024,100127.25017212293,9756.784571307933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,538704.539796005,139951.4341506631,299723.2703796429,413926.4533375083,102991.35263338353,3463.5663761877504,0.0
2066,567177.2808201534,535600.0000000001,0.0,535600.0000000001,1102777.2808201537,9270.278864999902,5885.89134285708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7578.085103928492,retirement,brackets,married_joint,0.0,0.0,0.0,9196.705223214189,0.0,0.0,1.0,oregon,married_joint,1738.1772871874816,0.0,0.0,0.0,0.0,79999.99999999999,0.0,-74316.43617205363,89472.6063799106,9472.606379910614,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,499306.4543750754,135875.17878705153,307381.8057296111,406271.3965228379,101178.01950755002,0.0,0.0
