year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_home_mortgage_balance,liability_rav4_hybrid_auto_loan_balance
2048,8285645.886001474,1223623.6368984953,13752.254478531337,1209871.3824199638,9495517.268421438,30240.0,19200.0,212102.12312886358,0.0,0.0,170078.12312886358,0.0,0.0,0.0,0.0,170078.12312886358,42024.0,0.85,194798.12312886358,retirement,brackets,married_joint,43657.467088349986,29890.467088349986,13767.0,30000.0,182102.12312886358,0.1408693122761659,1.0,oregon,married_joint,5670.0,170078.12312886358,164408.12312886358,0.08093795299288808,0.0,157120.47952658415,6600.0,-148237.94661493413,204277.94661493413,3500.0,0.0,1.0,170078.12312886358,170078.12312886358,0.0,0.0,0.0,170078.12312886358,0.0,90892.14566455511,80151.72844058552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194468.29964279302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1916717.8147533801,817322.102737603,972957.7047066675,3951531.883001373,2090695.717087125,1895954.4777637015,2556384.7796474807,446853.07044417196,2109531.7092033084,2322520.9065144793,229513.06663687597,85000.0,13752.254478531337,0.0
2049,9057549.18067813,1260332.3460054502,0.0,1260332.3460054502,10317881.52668358,30240.0,19200.0,223648.78509166738,0.0,0.0,181624.78509166738,0.0,0.0,0.0,0.0,181624.78509166738,42024.0,0.85,206344.78509166738,retirement,brackets,married_joint,47208.23272016682,32430.732720166827,14777.5,30000.0,193648.78509166738,0.1450072472289023,1.0,oregon,married_joint,5670.0,181624.78509166738,175954.78509166738,0.08136277276881645,0.0,161834.09391238168,32556.0,-138546.3266325485,220542.3266325485,11500.0,0.0,1.0,181624.78509166738,181624.78509166738,0.0,0.0,0.0,181624.78509166738,0.0,96094.92509512583,87144.00763125441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227253.24355078628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,🏠 Home Mortgage paid off,2309450.3990869345,1067536.2494168337,1157804.2980738715,4133396.0591479754,2214578.7469348786,1959164.8435116443,2728826.5513621774,446853.07044417196,2281973.4809180056,2492990.274719839,243684.93695762008,85000.0,0.0,0.0
2050,10247314.722793601,1298142.3163856138,0.0,1298142.3163856138,11545457.039179217,30240.0,19200.0,239622.95032422573,0.0,0.0,197598.95032422573,0.0,0.0,0.0,0.0,197598.95032422573,42024.0,0.85,222318.95032422573,retirement,brackets,married_joint,52178.00807781417,36003.50807781417,16174.5,30000.0,209622.95032422573,0.15025031724056284,1.0,oregon,married_joint,5670.0,197598.95032422573,191928.95032422573,0.08185515814206899,0.0,166689.11672975312,32556.0,-140371.12480756728,222367.12480756728,3500.0,0.0,1.0,197598.95032422573,197598.95032422573,0.0,0.0,0.0,197598.95032422573,0.0,105868.98268221461,93658.80042713025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257376.7758408842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2744112.062113056,1372315.2596795827,1352604.3321321683,4467141.306776449,2358976.7664154754,2097037.4246671177,2959503.1198446285,446853.07044417196,2512650.049400457,2719877.6819991004,246284.76149457888,85000.0,0.0,0.0
2051,11263759.88989665,1337086.5858771822,0.0,1337086.5858771822,12600846.475773832,30240.0,19200.0,264932.9277121542,0.0,0.0,222908.92771215423,0.0,0.0,0.0,0.0,222908.92771215423,42024.0,0.85,247628.92771215423,retirement,brackets,married_joint,60467.402650917014,42077.902650917014,18389.5,30000.0,234932.92771215423,0.15879850603996776,1.0,oregon,married_joint,5670.0,222908.92771215423,217238.92771215423,0.082495548089695,0.0,171689.79023164572,32556.0,-161661.19288256273,243657.19288256273,11500.0,0.0,1.0,222908.92771215423,222908.92771215423,0.0,0.0,0.0,222908.92771215423,0.0,117712.18893431642,104641.49925047296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286706.6625417457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3258167.632242997,1650755.4449314114,1604423.2441072755,4602059.397288411,2435656.043186968,2144383.439986187,3268212.7090240805,446853.07044417196,2821359.6385799088,3000140.2797367927,268072.4292872882,85000.0,0.0,0.0
2052,12154870.944814261,1377199.1834534977,0.0,1377199.1834534977,13532070.128267761,30240.0,19200.0,281699.8206908294,0.0,0.0,239675.82069082942,0.0,0.0,0.0,0.0,239675.82069082942,42024.0,0.85,264395.8206908294,retirement,brackets,married_joint,65958.45696579905,46101.95696579905,19856.5,30000.0,251699.8206908294,0.16363195269083985,1.0,oregon,married_joint,5670.0,239675.82069082942,234005.82069082942,0.08284525510017411,0.0,176840.4839385951,32556.0,-164302.94090439417,246298.94090439417,3500.0,0.0,1.0,239675.82069082942,239675.82069082942,0.0,0.0,0.0,239675.82069082942,0.0,126849.26696412869,111679.75388525905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317598.70047726465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3880949.207913357,1947348.5209001566,1818027.691732572,4728112.149475013,2483688.785978535,2192996.544562831,3441931.762415206,446853.07044417196,2995078.6919710343,3154367.4116974343,286984.4313002147,85000.0,0.0,0.0
2053,13495976.443031138,1418515.1589571026,0.0,1418515.1589571026,14914491.601988241,30240.0,19200.0,300517.606005489,0.0,0.0,258493.606005489,0.0,0.0,0.0,0.0,258493.606005489,42024.0,0.85,283213.606005489,retirement,brackets,married_joint,72153.72544131737,50618.225441317365,21535.5,30000.0,270517.606005489,0.1684362620800658,1.0,oregon,married_joint,5670.0,258493.606005489,252823.606005489,0.08331138320557296,0.0,182145.69845675296,32556.0,-208803.4238980703,290799.42389807035,36500.0,0.0,1.0,258493.606005489,258493.606005489,0.0,0.0,0.0,258493.606005489,0.0,135787.31852929367,119894.69937268016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310733.78811290767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Care support,4623966.348659148,2229520.2784684645,2034704.4377573766,4875183.132236958,2616389.9545026086,2269095.8180108885,3764739.9714265326,446853.07044417196,3317886.900982361,3458911.1242531165,306989.14837085624,85000.0,0.0,0.0
2054,13908949.17151779,1461070.6137258157,0.0,1461070.6137258157,15370019.785243604,30240.0,19200.0,321381.6473051623,0.0,0.0,279357.6473051623,0.0,0.0,0.0,0.0,279357.6473051623,42024.0,0.85,304077.6473051623,retirement,brackets,married_joint,79226.59535323895,55625.59535323895,23601.0,30000.0,291381.6473051623,0.17306577430280884,1.0,oregon,married_joint,5670.0,279357.6473051623,273687.6473051623,0.08447821936287836,0.0,187610.06941045556,32556.0,-213340.6647636945,295336.6647636945,28500.0,0.0,1.0,279357.6473051623,279357.6473051623,0.0,0.0,0.0,279357.6473051623,0.0,149924.32536320642,130023.68363106946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347924.62984663004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4832354.751099445,2652889.7484913515,2051220.7075839061,4763138.853493453,2488666.9181627952,2249498.1997547224,3963223.743085264,446853.07044417196,3516370.672641092,3632276.7245206367,339532.95370041445,85000.0,0.0,0.0
2055,13984804.768717982,1504902.7321375902,0.0,1504902.7321375902,15489707.500855573,30240.0,19200.0,328251.6874793272,0.0,0.0,286227.6874793272,0.0,0.0,0.0,0.0,286227.6874793272,42024.0,0.85,310947.6874793272,retirement,brackets,married_joint,81555.40499503852,57274.40499503852,24281.0,30000.0,298251.6874793272,0.1744572392332701,1.0,oregon,married_joint,5670.0,286227.6874793272,280557.6874793272,0.08482366224142524,0.0,193238.37149276922,32556.0,-229297.77648780774,311293.77648780774,36500.0,0.0,1.0,286227.6874793272,286227.6874793272,0.0,0.0,0.0,286227.6874793272,0.0,149549.5719948614,135177.3877497751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345707.5984708466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5290597.009695698,3043748.7451122664,2408963.1319875764,4479785.520138908,2361457.322488238,2135862.024670983,4194258.4131601397,446853.07044417196,3747405.3427159674,3828384.760409495,365873.6527506446,85000.0,0.0,0.0
2056,13988675.098501405,1550049.814101718,0.0,1550049.814101718,15538724.912603123,30240.0,19200.0,325541.95746825077,0.0,0.0,283517.95746825077,0.0,0.0,0.0,0.0,283517.95746825077,42024.0,0.85,308237.95746825077,retirement,brackets,married_joint,80637.06979238018,56624.06979238018,24013.0,30000.0,295541.95746825077,0.1735407292922021,1.0,oregon,married_joint,5670.0,283517.95746825077,277847.95746825077,0.08458309451944315,0.0,199035.5226375523,32556.0,-226176.59242993247,308172.59242993244,28500.0,0.0,1.0,283517.95746825077,283517.95746825077,0.0,0.0,0.0,283517.95746825077,0.0,149452.59180612495,135175.05156138432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343409.322506569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5814604.32148722,3403646.7227174425,2609939.662271271,4198245.668940692,2233248.2813133644,1986729.601623749,4052647.1376130986,446853.07044417196,3605794.067168927,3701958.9173116153,351237.9236409549,85000.0,0.0,0.0
2057,15408910.207377616,1596551.3085247695,0.0,1596551.3085247695,17005461.515902385,30240.0,19200.0,320764.38215986284,0.0,0.0,278740.38215986284,0.0,0.0,0.0,0.0,278740.38215986284,42024.0,0.85,303460.38215986284,retirement,brackets,married_joint,79017.45171836708,55477.45171836708,23540.0,30000.0,290764.38215986284,0.1729539000025429,1.0,oregon,married_joint,5670.0,278740.38215986284,273070.38215986284,0.0844513438340895,0.0,205006.58831667886,32556.0,-230528.04003504594,312524.04003504594,28500.0,0.0,1.0,278740.38215986284,278740.38215986284,0.0,0.0,0.0,278740.38215986284,0.0,148275.38178541447,131907.89965005714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329502.72428467975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6622567.539536243,3770477.853573812,2886375.957276645,4307258.568368718,2291476.424252755,2038175.8860916859,4181425.5717267855,446853.07044417196,3734572.5012826137,3847403.191511902,340479.4353711094,85000.0,0.0,0.0
2058,16294283.729289003,1644447.8477805126,0.0,1644447.8477805126,17938731.577069517,30240.0,19200.0,344915.38326845353,0.0,0.0,302891.38326845353,0.0,0.0,0.0,0.0,302891.38326845353,42024.0,0.85,327611.38326845353,retirement,brackets,married_joint,87204.69198442885,61273.69198442885,25931.0,30000.0,314915.38326845353,0.1776472765659303,1.0,oregon,married_joint,5670.0,302891.38326845353,297221.38326845353,0.08561120904727394,0.0,211156.78596617925,32556.0,-244865.4779506081,326861.4779506081,28500.0,0.0,1.0,302891.38326845353,302891.38326845353,0.0,0.0,0.0,302891.38326845353,0.0,161139.26128466218,143326.8757107664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363467.28858629905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7459714.2525450215,4201519.475957004,3442067.7789882477,4284694.112836175,2295652.605794852,2018254.917189958,4551274.1643190235,446853.07044417196,4104421.093874852,4175565.58771927,374099.29887817136,85000.0,0.0,0.0
2059,17985590.337018102,1693781.283213928,0.0,1693781.283213928,19679371.62023203,30240.0,19200.0,359864.0141079294,0.0,0.0,317840.0141079294,0.0,0.0,0.0,0.0,317840.0141079294,42024.0,0.85,342560.0141079294,retirement,brackets,married_joint,92272.36338590305,64861.36338590305,27411.0,30000.0,329864.0141079294,0.1802343053055011,1.0,oregon,married_joint,5670.0,317840.0141079294,312170.0141079294,0.0862403365624931,0.0,217491.48954516463,32556.0,-256267.8529310677,338263.8529310677,28500.0,0.0,1.0,317840.0141079294,317840.0141079294,0.0,0.0,0.0,317840.0141079294,0.0,170292.26297084766,149714.81148007474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381962.17528479116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💀 End of Plan (Alex),8510915.222209806,4598915.100253433,3900212.2525003133,4360150.273782773,2347687.262133524,2012463.011649249,4927939.471033128,446853.07044417196,4481086.400588956,4510849.527730178,411618.417601431,85000.0,0.0,0.0
2060,19820447.437860698,1744594.721710346,0.0,1744594.721710346,21565042.159571044,0.0,30240.0,312555.991696235,0.0,0.0,286851.991696235,0.0,0.0,0.0,0.0,286851.991696235,25704.0,0.85,301971.991696235,survivor,brackets,single,100061.84709368226,73691.84709368226,26370.0,15000.0,297555.991696235,0.235769806959316,1.0,oregon,single,2835.0,286851.991696235,284016.991696235,0.09192880268449816,0.0,161291.6886466941,32556.0,-227057.53574037633,289853.53574037633,28500.0,0.0,1.0,286851.991696235,286851.991696235,0.0,0.0,0.0,286851.991696235,0.0,154453.1093508897,132398.88234534534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369196.4476520937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,9550303.4502353,4972228.33720728,4591725.780395979,4466360.953705468,2391309.298891945,2070582.1372872293,5408938.360414375,446853.07044417196,4962085.289970202,4959101.008430589,448343.6718652206,65000.0,0.0,0.0
2061,21340912.582814954,1796932.5633616564,0.0,1796932.5633616564,23137845.146176614,0.0,30240.0,335867.9551184353,0.0,0.0,310163.9551184353,0.0,0.0,0.0,0.0,310163.9551184353,25704.0,0.85,325283.9551184353,survivor,brackets,single,110528.53429145235,81851.03429145235,28677.5,15000.0,320867.9551184353,0.2436988698797959,1.0,oregon,single,2835.0,310163.9551184353,307328.9551184353,0.0924590777705,0.0,166130.43930609492,32556.0,-242362.97359754727,305158.9735975473,28500.0,0.0,1.0,310163.9551184353,310163.9551184353,0.0,0.0,0.0,310163.9551184353,0.0,166063.14575638506,143790.42620050203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379914.9366393233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,10478000.63846495,5356468.023879423,5376554.546193801,4580786.422307582,2412800.290261752,2113607.8530532657,5771094.679592805,446853.07044417196,5324241.609148633,5288059.953550916,484016.74850229034,65000.0,0.0,0.0
2062,23193223.765677582,1850840.540262506,0.0,1850840.540262506,25044064.305940088,0.0,30240.0,360067.97243121034,0.0,0.0,334363.97243121034,0.0,0.0,0.0,0.0,334363.97243121034,25704.0,0.85,349483.97243121034,survivor,brackets,single,121394.54035092363,90321.04035092363,31073.5,15000.0,345067.97243121034,0.2508407607746911,1.0,oregon,single,2835.0,334363.97243121034,331528.97243121034,0.09293289768851734,0.0,171114.35248527778,32556.0,-258212.8928362014,321008.8928362014,28500.0,0.0,1.0,334363.97243121034,334363.97243121034,0.0,0.0,0.0,334363.97243121034,0.0,176116.80950815705,154277.94547834058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412465.0520262193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,11884241.093956068,5738727.743750698,6406525.630621642,4626043.698450513,2456593.912151946,2149585.592696176,6375268.306121346,446853.07044417196,5928415.235677173,5849609.80196448,525658.5041568642,65000.0,0.0,0.0
2063,25219600.333254717,1906365.7564703813,0.0,1906365.7564703813,27125966.0897251,0.0,30240.0,384312.03863957466,0.0,0.0,358608.03863957466,0.0,0.0,0.0,0.0,358608.03863957466,25704.0,0.85,373728.03863957466,survivor,brackets,single,132279.96352385113,98806.46352385114,33473.5,15000.0,369312.03863957466,0.2570991705533887,1.0,oregon,single,2835.0,358608.03863957466,355773.03863957466,0.0933428335830864,0.0,176247.7830598361,32556.0,-274231.74658368726,337027.74658368726,28500.0,0.0,1.0,358608.03863957466,358608.03863957466,0.0,0.0,0.0,358608.03863957466,0.0,190433.63660092605,166634.54206947103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444934.3306954621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,13103696.76821572,6153475.276372651,7757154.932441646,4718298.344093677,2510484.7878493257,2200780.218458957,6886545.758460058,446853.07044417196,6439692.688015886,6336410.929917172,577272.0316450913,65000.0,0.0,0.0
2064,26509329.038319536,1963556.7291644928,0.0,1963556.7291644928,28472885.76748403,0.0,30240.0,412449.7659093178,0.0,0.0,386745.7659093178,0.0,0.0,0.0,0.0,386745.7659093178,25704.0,0.85,401865.7659093178,survivor,brackets,single,144913.66806826124,108654.66806826124,36259.0,15000.0,397449.7659093178,0.2634359241059787,1.0,oregon,single,2835.0,386745.7659093178,383910.7659093178,0.09375399922204264,0.0,181535.21655163122,32556.0,-292152.88461989246,354948.88461989246,28500.0,0.0,1.0,386745.7659093178,386745.7659093178,0.0,0.0,0.0,386745.7659093178,0.0,205777.4416269939,180391.82118516046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483288.6471987432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,14824214.861216504,6602988.6494614445,8221226.211755059,4422207.11634478,2358361.9574794183,2063845.1588653615,7416564.5476335175,446853.07044417196,6969711.477189345,6783663.905106565,630111.3592818299,65000.0,0.0,0.0
2065,29085161.48590836,2022463.4310394276,0.0,2022463.4310394276,31107624.916947786,0.0,30240.0,410243.74924737215,0.0,0.0,384539.74924737215,0.0,0.0,0.0,0.0,384539.74924737215,25704.0,0.85,399659.74924737215,survivor,brackets,single,143923.56223658024,107882.56223658026,36041.0,15000.0,395243.74924737215,0.262970613264232,1.0,oregon,single,2835.0,384539.74924737215,381704.74924737215,0.0937249428911362,0.0,186981.27304818013,32556.0,-296608.83528476034,359404.83528476034,28500.0,0.0,1.0,384539.74924737215,384539.74924737215,0.0,0.0,0.0,384539.74924737215,0.0,205074.95282429722,179464.79642307493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474420.66320998396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,16685095.582438722,7075280.482020997,9413391.284085872,4430167.513543244,2360428.466551002,2069739.0469922423,7934323.621894869,446853.07044417196,7487470.551450697,7234163.466890467,697363.5606249205,65000.0,0.0,0.0
2066,30698235.025789946,2083137.3339706105,0.0,2083137.3339706105,32781372.35976056,0.0,30240.0,435904.6956984486,0.0,0.0,410200.6956984486,0.0,0.0,0.0,0.0,410200.6956984486,25704.0,0.85,425320.6956984486,survivor,brackets,single,155444.893494457,116863.89349445699,38581.0,15000.0,420904.6956984486,0.2680945139021589,1.0,oregon,single,2835.0,410200.6956984486,407365.6956984486,0.09405392316963804,0.0,192590.71123962555,32556.0,-313739.60473408253,376535.60473408253,28500.0,0.0,1.0,410200.6956984486,410200.6956984486,0.0,0.0,0.0,410200.6956984486,0.0,218558.19134731503,191642.50435113354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508611.78666281456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,💀 End of Plan (Sam),18122265.42175191,7538306.882676739,10885519.118332077,4362549.934173388,2342797.686240227,2019752.247933161,8761427.107998934,446853.07044417196,8314574.037554762,7993987.989454366,760506.4647736686,65000.0,0.0,0.0
