year,net_worth,home_value,mortgage,home_equity,total_net_worth,person1_income,person2_income,taxable_income,taxable_wage_income,non_ss_taxable_income,withdrawal_taxable_income,taxable_withdrawal_basis_portion,taxable_withdrawal_gain_portion,roth_withdrawal_basis_portion,roth_withdrawal_earnings_portion,other_taxable_income,taxable_social_security_income,social_security_taxable_fraction,social_security_provisional_income,tax_phase,tax_mode,tax_filing_status,annual_taxes,annual_federal_taxes,annual_state_taxes,federal_standard_deduction,federal_taxable_after_deduction,federal_effective_rate,state_tax_enabled,state_tax_name,state_tax_filing_status,state_standard_deduction,state_taxable_before_deduction,state_taxable_income,state_effective_rate,state_social_security_taxed,annual_spend,freed_payments,net_flow,required_outflows,event_outflow_total,funding_shortfall,spending_funded_ratio,rmd_required,rmd_withdrawn,rmd_shortfall,withdrawal_cash,withdrawal_taxable,withdrawal_trad_ira,withdrawal_roth,withdrawal_trad_ira_person1,withdrawal_trad_ira_person2,withdrawal_roth_person1,withdrawal_roth_person2,contribution_trad_ira,contribution_roth,contribution_trad_ira_person1,contribution_trad_ira_person2,contribution_roth_person1,contribution_roth_person2,contribution_employee_trad_ira_person1,contribution_employee_roth_person1,contribution_employee_trad_ira_person2,contribution_employee_roth_person2,contribution_employee_trad_ira,contribution_employee_roth,contribution_total,surplus_to_taxable,surplus_to_trad_ira,surplus_to_roth,employer_match_total,employer_match_person1,employer_match_person2,person1_401k_over_irs_cap,person2_401k_over_irs_cap,person1_over_total_limit,person2_over_total_limit,survivor,events_active,taxable,taxable_cost_basis,taxable_unrealized_gain,trad_ira,trad_ira_person1,trad_ira_person2,roth,roth_contribution_basis,roth_earnings,roth_person1,roth_person2,cash,liability_sample_mortgage_balance
2049,6225761.976232896,1187330.8133515562,0.0,1187330.8133515562,7413092.789584452,37440.0,24120.0,191483.4156983681,0.0,0.0,139157.4156983681,0.0,0.0,0.0,0.0,139157.4156983681,52326.0,0.85,169937.4156983681,retirement,brackets,married_joint,36415.85145364098,25354.35145364098,11061.5,30000.0,161483.4156983681,0.13240732449238923,1.0,oregon,married_joint,5670.0,139157.4156983681,133487.4156983681,0.07948862260595044,0.0,189464.30506815415,0.0,-189720.15652179514,251280.15652179514,25400.0,0.0,1.0,139157.4156983681,139157.4156983681,0.0,50562.74082342704,0.0,139157.4156983681,0.0,71896.24571881472,67261.16997955338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91294.67487494103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3268216.9363789903,1691968.232307252,1573696.8909223657,2856252.522297373,643646.2014559072,2103336.958212713,2072459.534535319,786915.5267664711,90000.0,0.0
2050,6807881.545607736,1228887.3918188605,0.0,1228887.3918188605,8036768.937426597,37440.0,24120.0,205508.119663681,0.0,0.0,153182.119663681,0.0,0.0,0.0,0.0,153182.119663681,52326.0,0.85,183962.119663681,retirement,brackets,married_joint,40728.28632600982,28439.786326009817,12288.5,30000.0,175508.119663681,0.13838590389913757,1.0,oregon,married_joint,5670.0,153182.119663681,147512.119663681,0.08022121265061653,0.0,195148.2342201988,0.0,-199716.5205462086,261276.5205462086,25400.0,0.0,1.0,153182.119663681,153182.119663681,0.0,46534.40088252762,0.0,153182.119663681,0.0,79302.9609948699,73759.55456822173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109347.71878115338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3479467.649624508,1797414.6722711232,1682052.9773533847,3174167.617427608,785666.3087871505,2367087.1118616965,2299122.238179343,911302.3433387161,90000.0,0.0
2051,7264117.526195984,1271898.4505325207,0.0,1271898.4505325207,8536015.976728505,37440.0,24120.0,222336.57558651557,0.0,0.0,170010.57558651557,0.0,0.0,0.0,0.0,170010.57558651557,52326.0,0.85,200790.57558651557,retirement,brackets,married_joint,45902.54662903343,32142.046629033426,13760.5,30000.0,192336.57558651557,0.14456059694465476,1.0,oregon,married_joint,5670.0,170010.57558651557,164340.57558651557,0.08093845603689784,0.0,201002.68124680474,0.0,-210745.22787583817,272305.2278758382,25400.0,0.0,1.0,170010.57558651557,170010.57558651557,0.0,40734.65228932261,0.0,170010.57558651557,0.0,87823.63676622743,82186.93882028814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131975.92329719296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3597624.2584939683,1856917.5402193149,1740706.7182746537,3560357.4680420673,919217.1689587526,2641140.299083315,2509752.6963006957,1011549.5458804204,90000.0,0.0
2052,7790520.638129465,1316414.8963011587,0.0,1316414.8963011587,9106935.534430623,37440.0,24120.0,235717.99160530372,0.0,0.0,183391.99160530372,0.0,0.0,0.0,0.0,183391.99160530372,52326.0,0.85,214171.99160530372,retirement,brackets,married_joint,50017.45815316682,35085.95815316682,14931.5,30000.0,205717.99160530372,0.14884693403664906,1.0,oregon,married_joint,5670.0,183391.99160530372,177721.99160530372,0.08141845791186382,0.0,207032.7616842089,0.0,-220890.21983737574,282450.21983737574,25400.0,0.0,1.0,183391.99160530372,183391.99160530372,0.0,37498.228232072,0.0,183391.99160530372,0.0,94657.96911492912,88734.02249037461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148593.76337323175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3670966.4638334024,1901101.6699843185,1777506.9527856389,4030259.7827001344,1057605.9900944342,2826279.838452929,2844445.16157886,1197892.9414649163,90000.0,0.0
2053,8689762.986580027,1362489.417671699,0.0,1362489.417671699,10052252.404251726,37440.0,24120.0,248570.6809118793,0.0,0.0,196244.6809118793,0.0,0.0,0.0,0.0,196244.6809118793,52326.0,0.85,227024.6809118793,retirement,brackets,married_joint,54206.96341885103,38150.96341885103,16056.0,30000.0,218570.6809118793,0.15345957894367457,1.0,oregon,married_joint,5670.0,196244.6809118793,190574.6809118793,0.0818146582236482,0.0,213243.7445347352,0.0,-257290.7079535862,318850.70795358624,51400.0,0.0,1.0,196244.6809118793,196244.6809118793,0.0,61046.02704170692,0.0,196244.6809118793,0.0,101630.20945103487,95023.01048095198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137898.6538701724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,💸 Care support,0.0,0.0,0.0,3883737.2966041164,2007747.663186431,1877918.151315789,4499146.403750131,1146639.5622111524,3237852.5509666335,3055544.7329003755,1365630.430286299,90000.0,0.0
2054,8426704.857750794,1410176.5472902085,0.0,1410176.5472902085,9836881.405041002,37440.0,24120.0,269824.9018209607,0.0,0.0,217498.90182096072,0.0,0.0,0.0,0.0,217498.90182096072,52326.0,0.85,248278.90182096072,retirement,brackets,married_joint,61167.97643703057,43251.97643703057,17916.0,30000.0,239824.90182096072,0.16028185238829762,1.0,oregon,married_joint,5670.0,217498.90182096072,211828.90182096072,0.08237135174033428,0.0,219641.05687077725,0.0,-270649.0333078078,332209.0333078078,51400.0,0.0,1.0,217498.90182096072,217498.90182096072,0.0,53150.1314868471,0.0,217498.90182096072,0.0,112438.83881087374,105168.0647859399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167048.77033411362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3670965.2385414783,1907508.4641595802,1763456.7743818983,4428378.547548066,1312827.3755749385,3103796.7688555196,3080813.2878268184,1385687.5977958548,90000.0,0.0
2055,8335032.617324246,1459532.7264453657,0.0,1459532.7264453657,9794565.343769612,37440.0,24120.0,267693.94162631436,0.0,0.0,215367.94162631436,0.0,0.0,0.0,0.0,215367.94162631436,52326.0,0.85,246147.94162631436,retirement,brackets,married_joint,60470.04599031545,42740.54599031545,17729.5,30000.0,237693.94162631436,0.159660681655546,1.0,oregon,married_joint,5670.0,215367.94162631436,209697.94162631436,0.08232177486683334,0.0,226230.28857690055,0.0,-276540.334567216,338100.334567216,51400.0,0.0,1.0,215367.94162631436,215367.94162631436,0.0,61172.392940901635,0.0,215367.94162631436,0.0,111909.57823508116,103458.3633912332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156895.54868541274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3510569.7293598233,1813953.800456983,1697530.295222098,4739201.200634542,1502227.3079565247,3176873.4503257694,3296095.291442875,1407865.028146237,90000.0,0.0
2056,8699963.316420523,1510616.3718709534,0.0,1510616.3718709534,10210579.688291477,37440.0,24120.0,269101.0452251092,0.0,0.0,216775.0452251092,0.0,0.0,0.0,0.0,216775.0452251092,52326.0,0.85,247555.0452251092,retirement,brackets,married_joint,60930.750854026206,43078.250854026206,17852.5,30000.0,239101.0452251092,0.15967629515518517,1.0,oregon,married_joint,5670.0,216775.0452251092,211105.0452251092,0.08231461617685329,0.0,233017.19723420756,0.0,-283787.94808823377,345347.94808823377,51400.0,0.0,1.0,216775.0452251092,216775.0452251092,0.0,67012.90286312457,0.0,216775.0452251092,0.0,112010.28535104118,104821.22130782099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152462.1423619846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3330152.825328441,1719890.3878583992,1610262.437470042,5072977.648742937,1710364.3175165085,3497195.889743775,3578278.7500511827,1517670.7347372053,90000.0,0.0
2057,9085798.06771199,1563487.9448864367,0.0,1563487.9448864367,10649286.012598425,37440.0,24120.0,267936.53799190285,0.0,0.0,215610.53799190285,0.0,0.0,0.0,0.0,215610.53799190285,52326.0,0.85,246390.53799190285,retirement,brackets,married_joint,60549.26911805668,42798.76911805668,17750.5,30000.0,237936.53799190285,0.1597281256239922,1.0,oregon,married_joint,5670.0,215610.53799190285,209940.53799190285,0.08232602779548069,0.0,240007.7131512338,0.0,-290396.9822692905,351956.9822692905,51400.0,0.0,1.0,215610.53799190285,215610.53799190285,0.0,74786.44427738762,0.0,215610.53799190285,0.0,111354.19641790123,104256.34157400162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143524.0937145152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3421427.0964413695,1765719.4718911787,1655707.6245501905,5418821.822817012,1852524.102420734,3844299.578653929,3757730.989428644,1642088.3066223129,90000.0,0.0
2058,9673648.737331204,1618210.022957462,0.0,1618210.022957462,11291858.760288667,37440.0,24120.0,286767.6407445291,0.0,0.0,234441.64074452905,0.0,0.0,0.0,0.0,234441.64074452905,52326.0,0.85,265221.6407445291,retirement,brackets,married_joint,66716.73377868698,47318.233778686976,19398.5,30000.0,256767.64074452905,0.16499747138359405,1.0,oregon,married_joint,5670.0,234441.64074452905,228771.64074452905,0.08274263925213829,0.0,247207.94454577082,0.0,-287764.6783244578,349324.6783244578,35400.0,0.0,1.0,234441.64074452905,234441.64074452905,0.0,53323.03757992874,0.0,234441.64074452905,0.0,120989.91397925437,113451.72676527468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183818.60316460032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3429669.6976664634,1776807.5953771917,1652862.102289272,6253313.220525928,2038304.0624989946,3993469.0493320264,4441162.3362585055,1846733.4277883852,90000.0,0.0
2059,10649813.21354362,1674847.3737609729,0.0,1674847.3737609729,12324660.587304592,37440.0,24120.0,300063.4115629976,0.0,0.0,247737.41156299767,0.0,0.0,0.0,0.0,247737.41156299767,52326.0,0.85,278517.4115629976,retirement,brackets,married_joint,71070.71877511943,50509.21877511943,20561.5,30000.0,270063.4115629976,0.16832761051927642,1.0,oregon,married_joint,5670.0,247737.41156299767,242067.41156299767,0.08299707472921616,0.0,254624.18288214394,0.0,-299534.9016572634,361094.9016572634,35400.0,0.0,1.0,247737.41156299767,247737.41156299767,0.0,51797.49009426571,0.0,247737.41156299767,0.0,128345.22077263528,119392.1907903624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198639.92146873195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3502354.101129816,1812618.8223902234,1689735.2787395925,7130350.213361752,2249073.5208905153,4643105.415033466,5093732.561669819,2092649.2608999875,90000.0,0.0
2060,10990622.272196937,1733467.0318426068,0.0,1733467.0318426068,12724089.304039543,37440.0,24120.0,319811.2817510471,0.0,0.0,267485.2817510471,0.0,0.0,0.0,0.0,267485.2817510471,52326.0,0.85,298265.2817510471,retirement,brackets,married_joint,77674.20762025131,55248.70762025131,22425.5,30000.0,289811.2817510471,0.1727532420377479,1.0,oregon,married_joint,5670.0,267485.2817510471,261815.28175104715,0.08383798487392517,0.0,262262.9083686083,0.0,-313777.11598885956,375337.11598885956,35400.0,0.0,1.0,267485.2817510471,267485.2817510471,0.0,46291.834237812436,0.0,267485.2817510471,0.0,138435.13317453937,129050.1485765078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223893.4475132347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3521039.261442592,1826129.7906755768,1694909.4707670151,7464833.890195402,2491942.6286535426,5183899.491925661,5268635.052814309,2257354.292832819,90000.0,0.0
2061,11858254.779687008,1794138.377957098,0.0,1794138.377957098,13652393.157644106,37440.0,24120.0,337595.3846076174,0.0,0.0,285269.3846076174,0.0,0.0,0.0,0.0,285269.3846076174,52326.0,0.85,316049.3846076174,retirement,brackets,married_joint,83702.89230582817,59516.892305828165,24186.0,30000.0,307595.3846076174,0.1762959851480343,1.0,oregon,married_joint,5670.0,285269.3846076174,279599.3846076174,0.08478285305038658,0.0,270130.7956196665,0.0,-327673.6879254947,389233.6879254947,35400.0,0.0,1.0,285269.3846076174,285269.3846076174,0.0,42404.30331787732,0.0,285269.3846076174,0.0,147950.33026306753,137319.05434454983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245565.08128974005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3508189.589588891,1812500.5281130034,1695689.0614758874,8296590.640061986,2769501.173799472,5787409.047993265,5872754.917362608,2539994.5877443813,90000.0,0.0
2062,12996031.67944394,1856933.2211855962,0.0,1856933.2211855962,14852964.900629537,37440.0,24120.0,354034.8683681998,0.0,0.0,301708.8683681998,0.0,0.0,0.0,0.0,301708.8683681998,52326.0,0.85,332488.8683681998,retirement,brackets,married_joint,89276.36840836795,63462.368408367955,25814.0,30000.0,324034.8683681998,0.1792476218642239,1.0,oregon,married_joint,5670.0,301708.8683681998,296038.8683681998,0.08555717806560338,0.0,278234.71948825655,0.0,-341351.08789662446,402911.08789662446,35400.0,0.0,1.0,301708.8683681998,301708.8683681998,0.0,39642.219528424714,0.0,301708.8683681998,0.0,155877.40322717887,145831.46514102092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264766.6488397751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3543960.3039218737,1832612.979669616,1711347.3242522578,9473681.841491502,3018241.0510980496,6801844.007165076,6762518.047602479,2807584.683151792,90000.0,0.0
2063,13820540.804895036,1921925.883927092,0.0,1921925.883927092,15742466.688822128,37440.0,24120.0,376213.0289997959,0.0,0.0,323887.0289997959,0.0,0.0,0.0,0.0,323887.0289997959,52326.0,0.85,354667.0289997959,retirement,brackets,married_joint,96794.62695995101,68785.12695995101,28009.5,30000.0,346213.0289997959,0.1828355354369825,1.0,oregon,married_joint,5670.0,323887.0289997959,318217.0289997959,0.0864792144106066,0.0,286581.7610729042,0.0,-357216.38803285523,418776.38803285523,35400.0,0.0,1.0,323887.0289997959,323887.0289997959,0.0,33329.35903305935,0.0,323887.0289997959,0.0,167484.82555936105,156402.20344043482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293257.6699667365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3592421.9778142846,1862912.6651745506,1729509.312639734,10314425.874747932,3272604.7483403897,7731397.0462545995,7331235.980844615,3006828.9969176603,90000.0,0.0
2064,15725516.904357927,1989193.28986454,0.0,1989193.28986454,17714710.194222465,37440.0,24120.0,401377.86835458374,0.0,0.0,349051.86835458374,0.0,0.0,0.0,0.0,349051.86835458374,52326.0,0.85,379831.86835458374,retirement,brackets,married_joint,105325.6884051001,74824.6884051001,30501.0,30000.0,371377.86835458374,0.1864195305147842,1.0,oregon,married_joint,5670.0,349051.86835458374,343381.86835458374,0.08738241763256134,0.0,295179.2139050914,0.0,-374344.90231019154,435904.90231019154,35400.0,0.0,1.0,349051.86835458374,349051.86835458374,0.0,25293.033955607752,0.0,349051.86835458374,0.0,181006.89461771515,168044.9737368686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326458.83439897595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3310432.9874030794,1714101.400223494,1596331.5871795856,12228078.418605968,3551715.688468943,8657714.22648985,8734902.727773972,3437639.3149254415,90000.0,0.0
2065,16983967.762278378,2058815.0550097988,0.0,2058815.0550097988,19042782.817288175,37440.0,24120.0,393307.45160104183,0.0,0.0,340981.45160104183,0.0,0.0,0.0,0.0,340981.45160104183,52326.0,0.85,371761.45160104183,retirement,brackets,married_joint,102589.78838425003,72887.78838425003,29702.0,30000.0,363307.45160104183,0.18531943253358305,1.0,oregon,married_joint,5670.0,340981.45160104183,335311.45160104183,0.08710717711814508,0.0,304034.59032224416,0.0,-380464.3787064942,442024.3787064942,35400.0,0.0,1.0,340981.45160104183,340981.45160104183,0.0,39482.927105452385,0.0,340981.45160104183,0.0,176555.9930872025,164425.4585138393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304198.52449558943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3258752.348738886,1688056.1117900042,1578761.0833469343,13611536.319924355,3840291.656012159,9582106.225577902,9549087.635883993,3952670.4740749183,90000.0,0.0
2066,18122522.943467446,2130873.5819351417,0.0,2130873.5819351417,20253396.525402583,37440.0,24120.0,412088.54562288267,0.0,0.0,359762.54562288267,0.0,0.0,0.0,0.0,359762.54562288267,52326.0,0.85,390542.54562288267,retirement,brackets,married_joint,108956.25094949185,77395.25094949185,31561.0,30000.0,382088.54562288267,0.1878085395903576,1.0,oregon,married_joint,5670.0,359762.54562288267,354092.54562288267,0.08772627650359266,0.0,313155.62803191144,0.0,-395951.8789814033,457511.8789814033,35400.0,0.0,1.0,359762.54562288267,359762.54562288267,0.0,36189.3333585206,0.0,359762.54562288267,0.0,186359.47103094775,174293.4244435718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326273.21226436214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3210959.769605441,1656635.3505344403,1554324.419071001,14862352.914037272,4152806.885292059,10439600.550916985,10583211.639884945,4176339.996797103,90000.0,0.0
